@relation datos

@attribute tipo {Kumato,Raf,Cherry,Pera,'Corazón de buey'}
@attribute ubicacion {Níjar,Almería,'Roquetas de Mar',Adra,'El Ejido'}
@attribute tamano numeric
@attribute rendimiento numeric
@attribute fertilizante {'abono orgánico',NPK,'abono granulado','abono foliar','abono líquido'}

@data
Kumato,Almería,8880,4.2002,NPK
Kumato,'Roquetas de Mar',5161,4.618699,'abono foliar'
Kumato,Almería,8817,4.869282,'abono líquido'
Pera,Níjar,9012,4.072317,'abono foliar'
Cherry,Almería,1441,4.951902,'abono foliar'
'Corazón de buey',Níjar,5933,1.926167,'abono foliar'
Raf,Almería,6615,1.598664,'abono orgánico'
'Corazón de buey',Adra,4551,3.996149,'abono granulado'
Cherry,Níjar,6968,4.449125,NPK
'Corazón de buey','El Ejido',4031,3.704611,'abono orgánico'
Raf,Almería,7976,1.719674,'abono foliar'
Raf,'El Ejido',1868,1.850291,'abono granulado'
'Corazón de buey',Almería,2027,1.074808,'abono líquido'
Pera,Níjar,4799,1.658883,'abono granulado'
Kumato,'Roquetas de Mar',4391,1.060874,'abono orgánico'
'Corazón de buey',Níjar,9719,4.018533,'abono granulado'
Kumato,'Roquetas de Mar',7976,1.72778,'abono granulado'
Kumato,'El Ejido',2830,2.275219,NPK
Raf,Adra,8984,4.626425,'abono orgánico'
'Corazón de buey',Adra,1781,4.393201,'abono foliar'
'Corazón de buey','El Ejido',7977,1.024322,'abono granulado'
Pera,Almería,7117,1.234783,NPK
Pera,Adra,5619,2.245912,'abono granulado'
Cherry,'Roquetas de Mar',4119,2.141979,'abono orgánico'
'Corazón de buey','El Ejido',6886,2.365954,NPK
Kumato,Almería,9298,4.626471,'abono granulado'
Kumato,Almería,8591,3.153531,NPK
'Corazón de buey',Adra,2800,3.690208,'abono granulado'
'Corazón de buey',Almería,5042,2.210877,NPK
Kumato,'Roquetas de Mar',4250,1.969156,'abono granulado'
Cherry,'El Ejido',7365,1.393392,'abono líquido'
Pera,Níjar,7952,2.983582,'abono orgánico'
'Corazón de buey',Níjar,5759,4.8266,'abono foliar'
'Corazón de buey','Roquetas de Mar',1080,1.633201,'abono líquido'
Cherry,Níjar,3649,4.65064,NPK
Cherry,'Roquetas de Mar',8254,1.288059,NPK
'Corazón de buey',Almería,2103,4.805537,'abono granulado'
Pera,Níjar,7360,1.347125,'abono foliar'
'Corazón de buey','El Ejido',4121,2.220801,'abono foliar'
Cherry,Almería,4139,4.007674,'abono orgánico'
Cherry,'El Ejido',7107,3.483516,'abono granulado'
'Corazón de buey','El Ejido',1552,1.386965,'abono líquido'
Cherry,'Roquetas de Mar',6199,4.545989,'abono granulado'
Kumato,'Roquetas de Mar',9419,1.614366,'abono orgánico'
Kumato,'Roquetas de Mar',7100,2.322512,'abono granulado'
Raf,Níjar,2363,1.556743,NPK
Raf,'Roquetas de Mar',1498,3.318754,'abono orgánico'
Cherry,Almería,5350,4.950387,NPK
Kumato,Adra,5348,1.579679,'abono foliar'
Kumato,Adra,7059,1.968727,NPK
Cherry,Adra,3256,2.234321,'abono líquido'
Raf,Níjar,6929,4.593267,'abono granulado'
Kumato,'Roquetas de Mar',1916,3.213329,NPK
Pera,'Roquetas de Mar',1381,3.996037,'abono líquido'
Cherry,'El Ejido',4383,4.686497,'abono foliar'
Pera,Almería,1109,2.305451,NPK
Raf,'Roquetas de Mar',2940,4.629596,NPK
Pera,Adra,9540,2.103136,'abono líquido'
'Corazón de buey',Níjar,6207,4.096231,'abono orgánico'
Raf,Adra,7611,3.992655,'abono granulado'
Kumato,'El Ejido',6439,1.350013,'abono granulado'
Cherry,Almería,7821,3.01108,'abono granulado'
Cherry,'Roquetas de Mar',6810,2.621757,'abono foliar'
Raf,'El Ejido',5658,3.951005,'abono foliar'
Pera,'Roquetas de Mar',2347,3.802823,'abono líquido'
Kumato,Almería,4711,1.498061,'abono granulado'
Pera,'El Ejido',3206,2.54338,'abono foliar'
Pera,Adra,6336,2.077822,'abono foliar'
'Corazón de buey',Adra,9059,1.592438,'abono orgánico'
Raf,'Roquetas de Mar',3686,1.147678,'abono granulado'
Pera,Níjar,5170,1.321936,'abono foliar'
Pera,'Roquetas de Mar',4296,4.285887,NPK
Kumato,Almería,6333,2.593622,'abono foliar'
Pera,Adra,9180,3.69882,'abono foliar'
'Corazón de buey',Níjar,7016,4.310908,'abono líquido'
Raf,Níjar,3599,1.312498,'abono granulado'
Kumato,Níjar,7992,2.944778,'abono foliar'
Raf,Níjar,4088,4.91021,NPK
'Corazón de buey','El Ejido',8040,4.76995,'abono líquido'
Raf,'El Ejido',2136,1.134777,NPK
Cherry,'Roquetas de Mar',4601,4.425289,'abono granulado'
Cherry,Adra,2750,4.996379,'abono orgánico'
Pera,'El Ejido',5908,3.035632,'abono líquido'
Kumato,Almería,7833,1.810171,NPK
'Corazón de buey',Níjar,1308,1.856224,'abono orgánico'
Raf,Níjar,2021,1.467001,'abono foliar'
'Corazón de buey',Níjar,9643,4.925515,'abono líquido'
Raf,Adra,5860,3.510981,'abono foliar'
Raf,'Roquetas de Mar',2763,1.308145,NPK
Kumato,Almería,7860,3.386989,'abono orgánico'
Pera,'El Ejido',5157,4.601229,NPK
Pera,'El Ejido',7234,3.801884,'abono líquido'
Cherry,Adra,8624,3.953885,NPK
Cherry,Almería,4431,2.604019,'abono orgánico'
'Corazón de buey',Almería,3157,4.232253,'abono granulado'
Kumato,'Roquetas de Mar',3546,1.345287,'abono líquido'
Raf,'Roquetas de Mar',8730,3.961,'abono foliar'
Kumato,Adra,9769,3.204996,'abono granulado'
Pera,Almería,6121,1.88612,'abono granulado'
'Corazón de buey',Adra,8039,1.366683,'abono orgánico'
Raf,Adra,2475,1.327011,'abono orgánico'
Pera,'El Ejido',5291,3.08855,'abono foliar'
Kumato,Almería,8857,1.643871,'abono foliar'
Kumato,'El Ejido',5917,1.324935,'abono foliar'
Raf,'Roquetas de Mar',9886,1.97998,'abono foliar'
'Corazón de buey','El Ejido',9506,1.980619,'abono foliar'
Cherry,Níjar,4542,4.946598,NPK
Pera,Almería,3099,4.07187,'abono líquido'
'Corazón de buey',Adra,4775,1.967354,NPK
Raf,Adra,9013,3.907509,'abono líquido'
'Corazón de buey','El Ejido',8826,1.530362,'abono foliar'
'Corazón de buey',Adra,7575,3.429873,'abono líquido'
Raf,Almería,9225,4.972644,NPK
Kumato,Níjar,4954,3.618437,'abono líquido'
'Corazón de buey',Almería,7935,3.093936,'abono orgánico'
Cherry,'Roquetas de Mar',7832,3.202065,'abono líquido'
'Corazón de buey',Almería,6313,1.317447,'abono líquido'
Raf,'El Ejido',5478,4.803976,'abono líquido'
Raf,Almería,9037,3.705543,'abono orgánico'
Pera,Adra,5217,3.237688,NPK
Cherry,Adra,9477,4.836159,'abono orgánico'
Cherry,Almería,5992,3.356166,'abono líquido'
Raf,'Roquetas de Mar',8162,3.503006,'abono orgánico'
Cherry,Adra,3702,3.812652,'abono foliar'
Kumato,Adra,1612,2.34451,'abono granulado'
Pera,'Roquetas de Mar',5953,2.759552,'abono foliar'
Cherry,'El Ejido',4313,4.677765,NPK
Raf,Adra,6464,1.714643,NPK
Kumato,Adra,4195,2.010748,'abono orgánico'
Kumato,Adra,2781,4.48172,'abono líquido'
Kumato,'El Ejido',3595,4.201538,NPK
Cherry,Almería,6220,1.268297,NPK
Cherry,'El Ejido',9616,3.072769,'abono granulado'
Raf,Níjar,9375,3.063782,'abono foliar'
Cherry,'Roquetas de Mar',3601,1.931546,'abono granulado'
Pera,Almería,4208,2.096173,'abono líquido'
'Corazón de buey','El Ejido',6739,2.855692,'abono granulado'
Raf,'El Ejido',1608,4.824865,'abono líquido'
Cherry,Adra,2941,1.441693,NPK
'Corazón de buey',Almería,1542,2.051037,'abono líquido'
'Corazón de buey',Níjar,3121,2.497332,NPK
Cherry,'El Ejido',4692,2.489301,'abono orgánico'
Kumato,'Roquetas de Mar',6496,1.698477,'abono granulado'
Pera,'Roquetas de Mar',6384,2.155384,NPK
'Corazón de buey',Almería,1531,4.27089,'abono foliar'
Pera,Níjar,2012,3.476145,'abono orgánico'
Pera,'El Ejido',7708,1.712147,'abono foliar'
Pera,Almería,6936,3.333313,'abono orgánico'
'Corazón de buey',Almería,2039,4.784772,NPK
Raf,'El Ejido',1044,1.18549,'abono granulado'
'Corazón de buey',Níjar,4402,1.660925,'abono foliar'
Cherry,Adra,1842,4.702705,'abono líquido'
Kumato,'Roquetas de Mar',3943,3.731345,'abono granulado'
Pera,Almería,1890,3.898152,'abono granulado'
Kumato,Adra,2998,3.310465,'abono foliar'
'Corazón de buey',Adra,2335,1.382102,'abono foliar'
Raf,'El Ejido',5887,1.677601,'abono granulado'
'Corazón de buey',Almería,4434,3.474824,'abono líquido'
Pera,'El Ejido',2895,4.215818,'abono líquido'
Raf,Níjar,5906,2.520141,'abono foliar'
'Corazón de buey',Almería,7024,1.507255,NPK
Kumato,Adra,7400,1.866168,'abono granulado'
Cherry,Adra,8178,1.622603,NPK
Raf,Almería,8369,1.600765,'abono líquido'
Raf,Almería,2932,2.81239,'abono orgánico'
Cherry,'El Ejido',6410,4.456234,'abono granulado'
Raf,'El Ejido',5342,1.517868,'abono foliar'
Pera,Adra,3993,4.402448,'abono foliar'
Cherry,Adra,8848,3.157621,'abono líquido'
'Corazón de buey',Adra,7061,1.391045,'abono orgánico'
Kumato,Níjar,9541,1.212903,'abono líquido'
Pera,'Roquetas de Mar',2499,3.90083,NPK
Raf,Almería,4223,4.343468,'abono foliar'
Cherry,'El Ejido',9812,1.00348,'abono orgánico'
Kumato,'Roquetas de Mar',4213,2.685726,'abono orgánico'
'Corazón de buey',Níjar,4074,4.798903,NPK
Kumato,Níjar,6478,1.462161,'abono foliar'
'Corazón de buey',Níjar,6851,3.35662,'abono foliar'
Raf,'El Ejido',3223,2.911817,'abono orgánico'
Pera,Almería,7203,3.458385,'abono foliar'
Cherry,Almería,8605,1.80529,'abono foliar'
Kumato,Adra,5741,4.576098,'abono líquido'
'Corazón de buey',Almería,3470,2.16063,'abono orgánico'
Kumato,Almería,7909,4.855311,'abono líquido'
Raf,Almería,4927,3.978531,'abono orgánico'
Cherry,Almería,8220,4.322922,'abono granulado'
Raf,'Roquetas de Mar',8443,3.418339,NPK
Raf,'El Ejido',6145,2.02621,'abono foliar'
Pera,'El Ejido',7917,3.685941,'abono líquido'
Cherry,'El Ejido',1939,4.406586,'abono foliar'
Kumato,'Roquetas de Mar',9684,2.012697,'abono líquido'
Cherry,Almería,8705,3.958349,'abono granulado'
Kumato,'El Ejido',3534,3.82551,'abono orgánico'
Cherry,Almería,9722,3.353375,'abono orgánico'
Pera,Adra,8498,3.849583,'abono foliar'
'Corazón de buey',Adra,7281,4.577856,NPK
Cherry,Adra,8778,4.356751,'abono orgánico'
Cherry,Adra,4889,1.219346,'abono orgánico'
'Corazón de buey',Almería,1403,4.961463,'abono orgánico'
'Corazón de buey','Roquetas de Mar',2023,3.951974,NPK
Kumato,'El Ejido',5803,2.617923,'abono foliar'
Kumato,'El Ejido',6279,4.260386,'abono granulado'
Kumato,'El Ejido',2340,1.209295,NPK
'Corazón de buey',Almería,5243,3.669546,'abono foliar'
'Corazón de buey','El Ejido',1402,3.46383,NPK
Pera,Adra,8846,2.017874,'abono foliar'
Pera,'Roquetas de Mar',9299,2.808554,'abono líquido'
'Corazón de buey',Almería,7707,4.09279,'abono líquido'
Cherry,Adra,4328,3.672605,'abono granulado'
Kumato,Níjar,9152,4.002921,'abono orgánico'
'Corazón de buey','El Ejido',9742,2.893826,'abono foliar'
Cherry,'Roquetas de Mar',8861,4.567225,'abono granulado'
Pera,Níjar,9530,3.93796,NPK
Pera,Adra,8046,1.719364,NPK
'Corazón de buey',Níjar,6989,4.910602,'abono foliar'
Cherry,'Roquetas de Mar',9288,2.748154,'abono granulado'
Pera,'El Ejido',3504,3.426504,'abono líquido'
Pera,Almería,8014,3.17317,'abono foliar'
Raf,'Roquetas de Mar',5879,3.694644,'abono líquido'
Raf,Adra,4329,3.812032,'abono líquido'
'Corazón de buey',Almería,9420,3.473347,'abono foliar'
Pera,'El Ejido',6975,1.129492,'abono granulado'
'Corazón de buey','Roquetas de Mar',2366,1.394409,NPK
'Corazón de buey',Níjar,1536,1.149956,'abono granulado'
Kumato,Almería,4171,4.068788,'abono orgánico'
'Corazón de buey',Adra,4837,3.488095,'abono orgánico'
'Corazón de buey','Roquetas de Mar',3098,2.725355,NPK
Raf,'Roquetas de Mar',7370,2.08902,'abono líquido'
Pera,'El Ejido',5199,2.540888,'abono foliar'
'Corazón de buey','Roquetas de Mar',8744,3.447692,'abono foliar'
Raf,Adra,7587,4.672887,NPK
Pera,Adra,2246,4.84824,'abono foliar'
Kumato,'El Ejido',7078,1.501534,'abono líquido'
'Corazón de buey',Almería,9825,4.853203,'abono foliar'
Raf,'Roquetas de Mar',9994,2.295657,'abono líquido'
'Corazón de buey',Almería,7729,1.056328,'abono orgánico'
Raf,Níjar,6951,3.666864,'abono granulado'
Kumato,'El Ejido',7026,4.547051,NPK
Raf,'El Ejido',8833,3.04046,'abono líquido'
Kumato,Níjar,1647,2.692973,'abono orgánico'
Kumato,'Roquetas de Mar',9503,1.777991,'abono granulado'
'Corazón de buey',Adra,6601,2.038223,'abono granulado'
Cherry,Adra,9453,4.682508,'abono líquido'
'Corazón de buey','Roquetas de Mar',1220,4.723925,'abono líquido'
'Corazón de buey',Níjar,9608,3.641467,'abono granulado'
Kumato,Adra,4291,3.896723,'abono granulado'
Kumato,'Roquetas de Mar',7095,1.064996,NPK
Pera,Níjar,3039,4.993603,'abono foliar'
Pera,'El Ejido',6423,4.271457,'abono granulado'
Kumato,Adra,8679,1.415382,NPK
Cherry,Adra,8351,2.544785,'abono orgánico'
'Corazón de buey','El Ejido',9256,4.388877,'abono líquido'
Kumato,'El Ejido',8927,3.93424,'abono foliar'
Pera,Níjar,7564,2.015384,'abono líquido'
Pera,Almería,9426,4.570724,'abono foliar'
Raf,Níjar,4160,2.131503,'abono orgánico'
Cherry,Adra,4893,4.236967,'abono granulado'
Cherry,Níjar,2021,1.39113,'abono granulado'
Raf,Adra,6220,3.160829,'abono foliar'
'Corazón de buey',Adra,5144,2.713981,'abono orgánico'
Pera,'Roquetas de Mar',7030,2.081316,'abono orgánico'
Kumato,'Roquetas de Mar',7163,3.929247,'abono líquido'
Cherry,'El Ejido',4544,1.410851,'abono líquido'
Cherry,Adra,6469,1.647027,'abono líquido'
Pera,'El Ejido',1960,1.644962,'abono foliar'
Cherry,Níjar,3570,3.103006,'abono granulado'
Pera,Adra,4327,1.380958,'abono foliar'
Kumato,'El Ejido',1260,2.643256,'abono líquido'
Cherry,Adra,9381,2.521433,'abono líquido'
'Corazón de buey',Níjar,6150,1.927274,NPK
Kumato,Níjar,2836,1.600218,'abono granulado'
Raf,Almería,2997,3.487937,'abono líquido'
Cherry,'Roquetas de Mar',9782,1.361818,'abono orgánico'
Cherry,'Roquetas de Mar',2447,2.424045,'abono orgánico'
'Corazón de buey',Níjar,2552,3.161031,NPK
'Corazón de buey',Adra,7019,3.759421,NPK
Cherry,'Roquetas de Mar',2297,1.998935,'abono líquido'
Raf,Adra,1758,1.350318,'abono foliar'
Pera,Adra,2844,2.981085,'abono orgánico'
Raf,Adra,5953,3.424375,NPK
'Corazón de buey',Adra,8858,3.372908,'abono líquido'
Kumato,Níjar,1789,2.72473,'abono granulado'
Pera,'Roquetas de Mar',4555,2.739151,NPK
Pera,Almería,1267,4.586005,'abono orgánico'
Pera,Níjar,3005,3.444929,NPK
Raf,Almería,1868,2.309049,'abono líquido'
Kumato,'Roquetas de Mar',8311,1.059135,'abono granulado'
Raf,'Roquetas de Mar',9628,1.663104,'abono líquido'
'Corazón de buey',Almería,9441,3.870461,'abono granulado'
Pera,'Roquetas de Mar',2205,4.052527,NPK
Cherry,Almería,2287,1.219891,'abono líquido'
Raf,'Roquetas de Mar',3755,1.20021,'abono orgánico'
Pera,Adra,3195,1.094125,'abono líquido'
Kumato,Adra,6710,1.518798,'abono foliar'
'Corazón de buey',Almería,1152,2.463559,'abono orgánico'
Pera,'El Ejido',5920,4.583869,'abono foliar'
'Corazón de buey',Almería,3555,2.528327,'abono foliar'
Raf,Almería,6016,3.561431,NPK
Raf,'Roquetas de Mar',4508,2.697495,'abono líquido'
'Corazón de buey','Roquetas de Mar',2078,3.510074,'abono foliar'
Pera,'El Ejido',6541,4.396074,'abono foliar'
Raf,Almería,6782,2.550141,NPK
Cherry,Almería,6067,2.011214,'abono orgánico'
Pera,Adra,4452,4.93483,'abono orgánico'
Cherry,Adra,8154,2.65644,NPK
Kumato,'El Ejido',1860,4.031931,'abono foliar'
Pera,Níjar,2138,1.448253,'abono líquido'
Raf,Adra,9649,3.641555,NPK
Cherry,'El Ejido',3368,1.286793,'abono orgánico'
Pera,Níjar,5520,2.906565,'abono líquido'
Raf,Adra,7234,2.747625,NPK
Cherry,Adra,1311,2.889337,'abono granulado'
Raf,Almería,7504,3.520601,NPK
'Corazón de buey',Níjar,3995,4.974196,NPK
Raf,'Roquetas de Mar',8732,3.613501,NPK
Cherry,'El Ejido',2282,3.219286,'abono granulado'
Raf,'Roquetas de Mar',8958,2.4578,NPK
Pera,'Roquetas de Mar',3074,2.814956,'abono líquido'
Kumato,Adra,1051,2.179188,'abono granulado'
Raf,Níjar,6460,3.686286,NPK
Cherry,'El Ejido',1652,2.572888,'abono líquido'
Raf,'El Ejido',8629,2.836912,NPK
Kumato,Almería,4375,4.856557,'abono líquido'
Pera,'El Ejido',6523,2.205914,'abono líquido'
Pera,Níjar,3490,3.07087,'abono foliar'
Kumato,'Roquetas de Mar',9734,4.173901,'abono granulado'
Pera,Níjar,9920,4.310981,'abono granulado'
Raf,Adra,9320,4.299513,'abono foliar'
'Corazón de buey','Roquetas de Mar',5641,3.48127,NPK
Pera,Níjar,1798,3.587069,'abono granulado'
Kumato,Níjar,2094,3.293756,NPK
Cherry,Almería,9324,1.982762,NPK
Kumato,Níjar,1035,4.057357,NPK
Cherry,Almería,3276,3.34894,'abono foliar'
Raf,Níjar,4161,3.29619,'abono orgánico'
Cherry,'Roquetas de Mar',3944,2.036338,'abono líquido'
Raf,Almería,6426,4.763467,'abono líquido'
Raf,Almería,4894,1.980878,NPK
Raf,'El Ejido',2830,4.859132,'abono líquido'
Cherry,'El Ejido',4183,2.955469,'abono granulado'
Cherry,Níjar,3669,3.749567,'abono orgánico'
Pera,Níjar,3262,3.026279,'abono orgánico'
Pera,Adra,9711,1.358739,'abono foliar'
Cherry,'Roquetas de Mar',5100,3.731072,'abono foliar'
Cherry,Níjar,3859,4.768688,'abono granulado'
'Corazón de buey','El Ejido',8512,2.58445,'abono orgánico'
Raf,'El Ejido',2579,1.39001,NPK
'Corazón de buey',Adra,4696,4.815276,NPK
'Corazón de buey','Roquetas de Mar',4026,4.689365,NPK
Pera,Adra,8349,4.432249,NPK
Raf,Níjar,8340,1.756945,'abono orgánico'
Pera,Almería,7304,4.361722,'abono granulado'
Pera,Adra,1172,1.781117,NPK
Pera,Almería,5318,2.735633,'abono foliar'
Cherry,'El Ejido',9051,2.44018,NPK
'Corazón de buey','El Ejido',5154,2.351888,'abono granulado'
Cherry,'El Ejido',2160,2.780508,'abono orgánico'
Pera,Adra,3159,2.752323,'abono líquido'
Pera,'Roquetas de Mar',7506,3.512543,'abono foliar'
Kumato,Adra,4326,4.938064,'abono granulado'
Pera,Níjar,7422,1.433752,'abono líquido'
Pera,Níjar,3878,2.632711,'abono granulado'
Raf,'El Ejido',1659,3.422545,'abono foliar'
Raf,Níjar,6819,1.708408,'abono foliar'
Pera,Adra,1508,2.682467,NPK
Kumato,Almería,2226,2.647286,'abono orgánico'
'Corazón de buey',Almería,1450,1.047313,'abono orgánico'
Kumato,Almería,7340,3.854336,'abono orgánico'
Pera,Adra,3399,1.380657,NPK
'Corazón de buey',Adra,2294,4.783075,'abono orgánico'
Kumato,Níjar,2493,4.736233,'abono foliar'
'Corazón de buey',Níjar,7676,4.567331,NPK
Kumato,'Roquetas de Mar',7660,3.560998,'abono granulado'
Kumato,Níjar,5522,3.117247,NPK
Cherry,Adra,6393,1.002572,'abono granulado'
Pera,'Roquetas de Mar',6859,4.155774,'abono granulado'
Raf,'Roquetas de Mar',3013,4.890708,'abono foliar'
Cherry,'El Ejido',2591,3.562895,'abono orgánico'
Cherry,'El Ejido',2655,4.513686,'abono foliar'
Pera,'Roquetas de Mar',5952,3.770554,NPK
Kumato,'Roquetas de Mar',2707,4.141751,'abono líquido'
'Corazón de buey','El Ejido',2113,3.552558,NPK
Kumato,Almería,6363,2.670274,'abono orgánico'
Pera,Adra,7374,1.456121,'abono granulado'
Raf,Adra,3776,4.939723,'abono orgánico'
Cherry,'Roquetas de Mar',5305,4.517115,'abono granulado'
Cherry,Almería,2940,4.669341,NPK
Cherry,'El Ejido',4919,2.05997,'abono granulado'
Raf,Almería,2132,4.029125,NPK
Kumato,'Roquetas de Mar',9286,3.981863,'abono orgánico'
'Corazón de buey',Níjar,5363,3.341148,'abono orgánico'
Cherry,Almería,6196,3.148212,'abono foliar'
Kumato,Almería,7455,1.549498,'abono granulado'
Cherry,Níjar,9299,2.360409,NPK
Raf,'El Ejido',1977,1.66185,NPK
Raf,'El Ejido',3222,4.559943,'abono orgánico'
Cherry,Adra,2162,3.918119,NPK
Raf,'Roquetas de Mar',6123,4.702845,'abono foliar'
Pera,Almería,8967,1.137922,NPK
Cherry,'El Ejido',2808,4.740872,'abono orgánico'
Cherry,'El Ejido',2107,1.965687,'abono foliar'
Raf,'Roquetas de Mar',8922,2.317058,'abono granulado'
Kumato,'El Ejido',7891,2.189446,'abono líquido'
'Corazón de buey','Roquetas de Mar',1172,2.851493,'abono foliar'
Kumato,Níjar,3493,1.584179,'abono orgánico'
'Corazón de buey','El Ejido',1634,2.409532,'abono orgánico'
Kumato,Almería,8081,4.469145,'abono foliar'
Cherry,Almería,3999,2.317144,'abono orgánico'
Kumato,'Roquetas de Mar',8540,3.719698,'abono granulado'
Kumato,'Roquetas de Mar',2498,2.794144,NPK
Pera,'El Ejido',1193,1.626073,'abono granulado'
Raf,Adra,7540,4.756083,'abono líquido'
'Corazón de buey',Adra,8969,2.188457,'abono granulado'
Pera,Adra,7164,2.968153,'abono granulado'
Pera,Almería,7831,4.180191,'abono orgánico'
Raf,'El Ejido',2480,2.743715,NPK
Cherry,Almería,1030,3.073907,'abono líquido'
Raf,Níjar,1393,3.060892,'abono orgánico'
'Corazón de buey','El Ejido',3559,1.805594,'abono líquido'
Pera,Almería,1084,4.624168,NPK
Raf,'El Ejido',7141,2.96351,'abono foliar'
'Corazón de buey',Adra,3439,3.572108,'abono orgánico'
Cherry,Adra,4169,1.75035,'abono granulado'
Pera,Almería,2957,4.717563,'abono foliar'
Kumato,Almería,9768,1.559598,'abono orgánico'
'Corazón de buey',Almería,2539,1.193241,'abono foliar'
Raf,Níjar,6056,4.492381,'abono foliar'
Kumato,'Roquetas de Mar',8746,1.040342,'abono orgánico'
Pera,Adra,8720,1.397071,'abono líquido'
'Corazón de buey',Níjar,3645,1.707857,'abono granulado'
Kumato,'El Ejido',9218,3.603423,'abono granulado'
Raf,'El Ejido',4569,1.786996,NPK
Pera,'El Ejido',4589,2.830966,'abono orgánico'
'Corazón de buey',Níjar,3536,2.682318,'abono granulado'
Pera,Adra,5279,1.273795,'abono foliar'
Raf,Adra,6842,3.79426,'abono líquido'
Cherry,'Roquetas de Mar',4141,4.483395,NPK
Pera,'El Ejido',6283,3.343067,'abono foliar'
Kumato,Almería,6845,3.583281,NPK
Kumato,Almería,9432,1.272942,'abono orgánico'
Pera,Níjar,4886,3.534089,'abono granulado'
Cherry,Almería,4690,4.175824,'abono granulado'
Raf,Níjar,3283,1.702886,'abono orgánico'
Kumato,Níjar,5237,4.443375,'abono granulado'
Raf,'Roquetas de Mar',3292,3.2849,'abono granulado'
Cherry,Níjar,7097,4.204032,NPK
Pera,'Roquetas de Mar',2512,4.216107,'abono líquido'
'Corazón de buey','Roquetas de Mar',2928,2.031063,'abono líquido'
Raf,Níjar,7973,4.961356,NPK
Kumato,Almería,9832,1.810024,'abono líquido'
'Corazón de buey',Níjar,2633,2.055979,'abono foliar'
Cherry,Almería,5532,4.219262,'abono orgánico'
Kumato,'El Ejido',6581,3.329238,'abono orgánico'
Kumato,'Roquetas de Mar',6903,2.614033,'abono granulado'
'Corazón de buey','Roquetas de Mar',6502,4.620714,'abono granulado'
'Corazón de buey',Adra,5961,2.878072,NPK
Raf,Almería,1735,2.889291,'abono líquido'
Cherry,'El Ejido',2979,1.125714,'abono foliar'
Pera,'El Ejido',9374,4.341188,'abono granulado'
Pera,Almería,6685,3.372252,NPK
Raf,Níjar,7251,2.169846,'abono granulado'
Cherry,Adra,6235,1.774582,'abono orgánico'
Cherry,Adra,4965,1.259103,NPK
Cherry,'Roquetas de Mar',4570,2.882935,NPK
Pera,'El Ejido',6546,3.079163,'abono orgánico'
Kumato,'Roquetas de Mar',6723,2.684983,NPK
Raf,Almería,7693,4.62475,NPK
'Corazón de buey','Roquetas de Mar',2751,4.749981,'abono granulado'
Raf,'Roquetas de Mar',1744,3.580791,'abono granulado'
Cherry,'El Ejido',3721,4.102064,'abono granulado'
Cherry,'Roquetas de Mar',9488,4.810063,'abono orgánico'
Kumato,'El Ejido',5901,1.233757,NPK
Pera,Adra,4676,2.104656,'abono orgánico'
Pera,Níjar,1338,1.414333,'abono líquido'
Cherry,Níjar,9485,3.283202,'abono líquido'
Raf,'El Ejido',3759,3.308516,'abono líquido'
Raf,Almería,5526,4.939982,'abono orgánico'
Pera,Níjar,7576,4.598617,'abono foliar'
'Corazón de buey',Adra,5199,2.332259,NPK
Raf,'Roquetas de Mar',9182,2.525582,'abono orgánico'
'Corazón de buey','El Ejido',9441,2.714393,'abono foliar'
Cherry,'Roquetas de Mar',9237,2.894142,NPK
Kumato,Almería,7602,3.126669,'abono orgánico'
Kumato,Níjar,2530,2.421308,'abono granulado'
Raf,Adra,7442,3.976404,'abono foliar'
'Corazón de buey','El Ejido',5198,3.378272,'abono orgánico'
'Corazón de buey',Almería,2580,4.92987,'abono líquido'
Cherry,'Roquetas de Mar',3788,1.801975,'abono líquido'
Kumato,Almería,5102,3.590319,'abono foliar'
Kumato,'El Ejido',5100,2.429702,NPK
Pera,Níjar,2470,1.833169,'abono orgánico'
Pera,Níjar,6480,1.423342,'abono granulado'
'Corazón de buey','Roquetas de Mar',5917,4.401643,'abono granulado'
Raf,Níjar,7550,2.896919,'abono granulado'
Raf,'El Ejido',6867,1.625162,NPK
Kumato,Almería,8341,3.366194,'abono líquido'
Kumato,'Roquetas de Mar',6692,3.218891,'abono líquido'
Cherry,'El Ejido',7288,3.254696,'abono granulado'
Pera,Almería,9600,4.864404,'abono orgánico'
Cherry,'El Ejido',2657,1.56393,'abono líquido'
'Corazón de buey','Roquetas de Mar',6566,2.679546,'abono granulado'
Raf,'Roquetas de Mar',7330,1.926067,'abono foliar'
Raf,Níjar,4331,3.480537,'abono foliar'
Cherry,Adra,3590,4.054002,'abono orgánico'
Raf,Adra,3193,4.631137,'abono orgánico'
Kumato,'Roquetas de Mar',1709,2.533135,'abono líquido'
'Corazón de buey','Roquetas de Mar',6665,3.159657,NPK
Raf,Níjar,2426,2.295971,'abono granulado'
Kumato,Adra,6142,4.764035,'abono líquido'
Kumato,Adra,8935,1.533269,NPK
Cherry,Níjar,3793,2.165202,NPK
Kumato,Adra,7912,2.872191,'abono granulado'
Cherry,'El Ejido',8843,1.437773,'abono foliar'
Pera,'Roquetas de Mar',6723,3.466833,NPK
Kumato,Almería,8708,1.192329,'abono granulado'
Raf,'El Ejido',3422,3.54266,'abono líquido'
