tipo,ubicacion,tamano,rendimiento,fertilizante
Pera,Níjar,5520,2.906564791674323,abono líquido
Raf,Adra,7234,2.747624990447669,NPK
Cherry,Adra,1311,2.8893369187066003,abono granulado
Raf,Almería,7504,3.520601174522011,NPK
Corazón de buey,Níjar,3995,4.974196407485909,NPK
Raf,Roquetas de Mar,8732,3.613501473291028,NPK
Cherry,El Ejido,2282,3.219286132629043,abono granulado
Raf,Roquetas de Mar,8958,2.4577996478358246,NPK
Pera,Roquetas de Mar,3074,2.814956160196577,abono líquido
Kumato,Adra,1051,2.179188376947797,abono granulado
Raf,Níjar,6460,3.6862856125074974,NPK
Cherry,El Ejido,1652,2.572887884696394,abono líquido
Raf,El Ejido,8629,2.83691218737757,NPK
Kumato,Almería,4375,4.856556621821811,abono líquido
Pera,El Ejido,6523,2.205913922529188,abono líquido
Pera,Níjar,3490,3.070869911914935,abono foliar
Kumato,Roquetas de Mar,9734,4.173900754398006,abono granulado
Pera,Níjar,9920,4.310981113036579,abono granulado
Raf,Adra,9320,4.299513494671217,abono foliar
Corazón de buey,Roquetas de Mar,5641,3.481269744200076,NPK
Pera,Níjar,1798,3.587068777776479,abono granulado
Kumato,Níjar,2094,3.293755774273498,NPK
Cherry,Almería,9324,1.9827616916997806,NPK
Kumato,Níjar,1035,4.057357286554655,NPK
Cherry,Almería,3276,3.348940333650194,abono foliar
Raf,Níjar,4161,3.296190181267516,abono orgánico
Cherry,Roquetas de Mar,3944,2.036337939318672,abono líquido
Raf,Almería,6426,4.7634674699460104,abono líquido
Raf,Almería,4894,1.9808779746418193,NPK
Raf,El Ejido,2830,4.859131685048626,abono líquido
Cherry,El Ejido,4183,2.955468522884845,abono granulado
Cherry,Níjar,3669,3.749567335328297,abono orgánico
Pera,Níjar,3262,3.026279494193262,abono orgánico
Pera,Adra,9711,1.3587389294375813,abono foliar
Cherry,Roquetas de Mar,5100,3.7310724803870112,abono foliar
Cherry,Níjar,3859,4.768688485386662,abono granulado
Corazón de buey,El Ejido,8512,2.5844500994365696,abono orgánico
Raf,El Ejido,2579,1.3900104963584599,NPK
Corazón de buey,Adra,4696,4.815275689700402,NPK
Corazón de buey,Roquetas de Mar,4026,4.689365380928582,NPK
Pera,Adra,8349,4.432248917688849,NPK
Raf,Níjar,8340,1.7569453761095093,abono orgánico
Pera,Almería,7304,4.361721851144984,abono granulado
Pera,Adra,1172,1.7811167697704566,NPK
Pera,Almería,5318,2.7356326233368793,abono foliar
Cherry,El Ejido,9051,2.4401799125961148,NPK
Corazón de buey,El Ejido,5154,2.351888398918402,abono granulado
Cherry,El Ejido,2160,2.78050760328615,abono orgánico
Pera,Adra,3159,2.7523229589918006,abono líquido
Pera,Roquetas de Mar,7506,3.5125428378689367,abono foliar
Kumato,Adra,4326,4.9380638737246025,abono granulado
Pera,Níjar,7422,1.4337524797977683,abono líquido
Pera,Níjar,3878,2.6327113765464487,abono granulado
Raf,El Ejido,1659,3.422544646517665,abono foliar
Raf,Níjar,6819,1.7084082489384125,abono foliar
Pera,Adra,1508,2.6824671314575927,NPK
Kumato,Almería,2226,2.6472858281314924,abono orgánico
Corazón de buey,Almería,1450,1.0473132771407587,abono orgánico
Kumato,Almería,7340,3.8543356135533537,abono orgánico
Pera,Adra,3399,1.3806568025455035,NPK
Corazón de buey,Adra,2294,4.783074680942141,abono orgánico
Kumato,Níjar,2493,4.736233474077494,abono foliar
Corazón de buey,Níjar,7676,4.567330721006249,NPK
Kumato,Roquetas de Mar,7660,3.560998301833702,abono granulado
Kumato,Níjar,5522,3.117246834657422,NPK
Cherry,Adra,6393,1.002572240180458,abono granulado
Pera,Roquetas de Mar,6859,4.155773990905475,abono granulado
Raf,Roquetas de Mar,3013,4.890708286296823,abono foliar
Cherry,El Ejido,2591,3.5628952587097236,abono orgánico
Cherry,El Ejido,2655,4.513686264909408,abono foliar
Pera,Roquetas de Mar,5952,3.770554218921236,NPK
Kumato,Roquetas de Mar,2707,4.141750903895721,abono líquido
Corazón de buey,El Ejido,2113,3.552558209182972,NPK
Kumato,Almería,6363,2.670273921938704,abono orgánico
Pera,Adra,7374,1.456120880912573,abono granulado
Raf,Adra,3776,4.939723046108318,abono orgánico
Cherry,Roquetas de Mar,5305,4.517114514063995,abono granulado
Cherry,Almería,2940,4.669341305990834,NPK
Cherry,El Ejido,4919,2.059970194987755,abono granulado
Raf,Almería,2132,4.0291249545448595,NPK
Kumato,Roquetas de Mar,9286,3.981863076028877,abono orgánico
Corazón de buey,Níjar,5363,3.341148005459519,abono orgánico
Cherry,Almería,6196,3.1482115196539637,abono foliar
Kumato,Almería,7455,1.5494976666597542,abono granulado
Cherry,Níjar,9299,2.3604085289042005,NPK
Raf,El Ejido,1977,1.6618497965440215,NPK
Raf,El Ejido,3222,4.559942819514465,abono orgánico
Cherry,Adra,2162,3.9181189114201316,NPK
Raf,Roquetas de Mar,6123,4.702845346338295,abono foliar
Pera,Almería,8967,1.1379224473238607,NPK
Cherry,El Ejido,2808,4.740872490931249,abono orgánico
Cherry,El Ejido,2107,1.9656867389877002,abono foliar
Raf,Roquetas de Mar,8922,2.317057641394911,abono granulado
Kumato,El Ejido,7891,2.189446159735361,abono líquido
Corazón de buey,Roquetas de Mar,1172,2.851492532580347,abono foliar
Kumato,Níjar,3493,1.584179400894782,abono orgánico
Corazón de buey,El Ejido,1634,2.4095316348685087,abono orgánico
Kumato,Almería,8081,4.469144505610662,abono foliar
Cherry,Almería,3999,2.3171442793185117,abono orgánico
Kumato,Roquetas de Mar,8540,3.719698414056799,abono granulado
Kumato,Roquetas de Mar,2498,2.794143654740654,NPK
Pera,El Ejido,1193,1.626073294023314,abono granulado
Raf,Adra,7540,4.756083396102522,abono líquido
Corazón de buey,Adra,8969,2.1884567423516996,abono granulado
Pera,Adra,7164,2.968153409678276,abono granulado
Pera,Almería,7831,4.180191403050218,abono orgánico
Raf,El Ejido,2480,2.743715437416683,NPK
Cherry,Almería,1030,3.0739073812294677,abono líquido
Raf,Níjar,1393,3.060892408789813,abono orgánico
Corazón de buey,El Ejido,3559,1.8055941377426072,abono líquido
Pera,Almería,1084,4.624167691932588,NPK
Raf,El Ejido,7141,2.9635098523554135,abono foliar
Corazón de buey,Adra,3439,3.5721080830971492,abono orgánico
Cherry,Adra,4169,1.7503504923026258,abono granulado
Pera,Almería,2957,4.717562954053051,abono foliar
Kumato,Almería,9768,1.5595979514434464,abono orgánico
Corazón de buey,Almería,2539,1.1932410757887957,abono foliar
Raf,Níjar,6056,4.492380693843062,abono foliar
Kumato,Roquetas de Mar,8746,1.040341904348547,abono orgánico
Pera,Adra,8720,1.3970710944288824,abono líquido
Corazón de buey,Níjar,3645,1.7078568509299967,abono granulado
Kumato,El Ejido,9218,3.603423185642708,abono granulado
Raf,El Ejido,4569,1.786995949345687,NPK
Pera,El Ejido,4589,2.8309658898325014,abono orgánico
Corazón de buey,Níjar,3536,2.6823183923526606,abono granulado
Pera,Adra,5279,1.2737954771541307,abono foliar
Raf,Adra,6842,3.7942603163555213,abono líquido
Cherry,Roquetas de Mar,4141,4.483394683405207,NPK
Pera,El Ejido,6283,3.3430671396564744,abono foliar
Kumato,Almería,6845,3.58328096391648,NPK
Kumato,Almería,9432,1.2729415918342628,abono orgánico
Pera,Níjar,4886,3.5340893566864153,abono granulado
Cherry,Almería,4690,4.17582350099435,abono granulado
Raf,Níjar,3283,1.7028861256662133,abono orgánico
Kumato,Níjar,5237,4.4433748928337,abono granulado
Raf,Roquetas de Mar,3292,3.2849004920907103,abono granulado
Cherry,Níjar,7097,4.2040318215658266,NPK
Pera,Roquetas de Mar,2512,4.216107416424878,abono líquido
Corazón de buey,Roquetas de Mar,2928,2.0310633601604997,abono líquido
Raf,Níjar,7973,4.96135617293107,NPK
Kumato,Almería,9832,1.8100235359931793,abono líquido
Corazón de buey,Níjar,2633,2.0559789084668103,abono foliar
Cherry,Almería,5532,4.2192617050490195,abono orgánico
Kumato,El Ejido,6581,3.3292384099709698,abono orgánico
Kumato,Roquetas de Mar,6903,2.6140334176999596,abono granulado
Corazón de buey,Roquetas de Mar,6502,4.620713827024816,abono granulado
Corazón de buey,Adra,5961,2.878072278339438,NPK
Raf,Almería,1735,2.8892905124948958,abono líquido
Cherry,El Ejido,2979,1.1257136532405254,abono foliar
Pera,El Ejido,9374,4.341188111922863,abono granulado
Pera,Almería,6685,3.3722515242361992,NPK
Raf,Níjar,7251,2.1698462053661203,abono granulado
Cherry,Adra,6235,1.7745822700001654,abono orgánico
Cherry,Adra,4965,1.2591029771646407,NPK
Cherry,Roquetas de Mar,4570,2.8829348192028004,NPK
Pera,El Ejido,6546,3.079163185456109,abono orgánico
Kumato,Roquetas de Mar,6723,2.6849833652806274,NPK
Raf,Almería,7693,4.624749721566042,NPK
Corazón de buey,Roquetas de Mar,2751,4.749980869290379,abono granulado
Raf,Roquetas de Mar,1744,3.580791339308063,abono granulado
Cherry,El Ejido,3721,4.102064114118067,abono granulado
Cherry,Roquetas de Mar,9488,4.810062528345882,abono orgánico
Kumato,El Ejido,5901,1.233757186675669,NPK
Pera,Adra,4676,2.1046561498447254,abono orgánico
Pera,Níjar,1338,1.4143334329382466,abono líquido
Cherry,Níjar,9485,3.283202267241958,abono líquido
Raf,El Ejido,3759,3.3085160878834277,abono líquido
Raf,Almería,5526,4.939982224285664,abono orgánico
Pera,Níjar,7576,4.598616621572242,abono foliar
Corazón de buey,Adra,5199,2.3322590352020645,NPK
Raf,Roquetas de Mar,9182,2.5255819371030395,abono orgánico
Corazón de buey,El Ejido,9441,2.7143925043131834,abono foliar
Cherry,Roquetas de Mar,9237,2.8941415258017087,NPK
Kumato,Almería,7602,3.126669018045028,abono orgánico
Kumato,Níjar,2530,2.4213077468485444,abono granulado
Raf,Adra,7442,3.9764038111263647,abono foliar
Corazón de buey,El Ejido,5198,3.3782717172162346,abono orgánico
Corazón de buey,Almería,2580,4.929869904759437,abono líquido
Cherry,Roquetas de Mar,3788,1.8019754905190024,abono líquido
Kumato,Almería,5102,3.590319461684974,abono foliar
Kumato,El Ejido,5100,2.4297016924306547,NPK
Pera,Níjar,2470,1.8331688707466611,abono orgánico
Pera,Níjar,6480,1.4233415187904668,abono granulado
Corazón de buey,Roquetas de Mar,5917,4.401642727241854,abono granulado
Raf,Níjar,7550,2.89691918647364,abono granulado
Raf,El Ejido,6867,1.6251618280178124,NPK
Kumato,Almería,8341,3.3661939912689394,abono líquido
Kumato,Roquetas de Mar,6692,3.218891060793093,abono líquido
Cherry,El Ejido,7288,3.2546963667523405,abono granulado
Pera,Almería,9600,4.86440383292607,abono orgánico
Cherry,El Ejido,2657,1.5639295108392148,abono líquido
Corazón de buey,Roquetas de Mar,6566,2.6795460464452825,abono granulado
Raf,Roquetas de Mar,7330,1.9260666327690372,abono foliar
Raf,Níjar,4331,3.4805373311963144,abono foliar
Cherry,Adra,3590,4.054002097661174,abono orgánico
Raf,Adra,3193,4.631136812965046,abono orgánico
Kumato,Roquetas de Mar,1709,2.53313488052156,abono líquido
Corazón de buey,Roquetas de Mar,6665,3.159657168944661,NPK
Raf,Níjar,2426,2.295970778465319,abono granulado
Kumato,Adra,6142,4.764035142875173,abono líquido
Kumato,Adra,8935,1.5332686448095871,NPK
Cherry,Níjar,3793,2.1652016169543655,NPK
Kumato,Adra,7912,2.872190693783511,abono granulado
Cherry,El Ejido,8843,1.4377734148032761,abono foliar
Pera,Roquetas de Mar,6723,3.466832719910162,NPK
Kumato,Almería,8708,1.1923286609360635,abono granulado
Raf,El Ejido,3422,3.5426598420878843,abono líquido
Corazón de buey,Níjar,8983,1.7881726879475681,NPK
Cherry,Níjar,6094,1.218802771429071,abono líquido
Corazón de buey,Adra,3169,2.6767496236756663,NPK
Pera,Adra,7069,2.789334238377362,abono foliar
Corazón de buey,Níjar,8767,2.9041494689988006,NPK
Corazón de buey,Almería,5485,2.5736206486907323,abono líquido
Raf,Níjar,4372,2.5679930813903282,abono granulado
Kumato,El Ejido,8645,4.902793382929708,abono foliar
Pera,Níjar,3200,1.5395636461524358,abono líquido
Pera,El Ejido,6970,1.316017092692527,abono granulado
Corazón de buey,Roquetas de Mar,5836,2.7746534890161,NPK
Cherry,Roquetas de Mar,6157,3.346919989925229,abono foliar
Corazón de buey,Adra,9311,3.2955646595084405,abono foliar
Pera,Níjar,1797,2.7620561118668205,abono orgánico
Pera,Almería,6908,3.9204868609261085,abono líquido
Raf,Níjar,7411,1.8014481893854857,abono granulado
Cherry,Níjar,7298,1.7003168368845403,abono orgánico
Raf,Níjar,3660,2.9731295407655587,abono foliar
Pera,Adra,4583,1.9355140472246162,abono líquido
Pera,Roquetas de Mar,3116,3.173045140068226,abono foliar
Raf,Níjar,6317,3.651549670369225,abono orgánico
Raf,El Ejido,9676,1.185440509512627,abono foliar
Kumato,El Ejido,9672,3.9075904826754466,abono orgánico
Kumato,El Ejido,6348,3.1984810290113623,abono foliar
Kumato,Níjar,3326,1.596222518655619,abono granulado
Raf,Roquetas de Mar,3586,4.178551026673182,abono líquido
Kumato,Roquetas de Mar,4713,3.905719067345335,abono granulado
Cherry,Níjar,4793,4.09569711785633,abono orgánico
Kumato,Níjar,8760,4.200882218694701,abono granulado
Kumato,Níjar,7864,4.621587660511672,abono granulado
Kumato,El Ejido,5703,2.9782093226894846,NPK
Cherry,Almería,7480,3.4313130235762355,abono orgánico
Cherry,El Ejido,6203,2.6709274990087724,abono líquido
Corazón de buey,Almería,3756,2.5236412085872315,abono foliar
Raf,El Ejido,1386,1.695024736144977,abono orgánico
Cherry,Roquetas de Mar,1182,1.1053877991367167,abono granulado
Pera,Roquetas de Mar,3030,1.4452843716623462,NPK
Corazón de buey,Adra,6318,2.080282086713906,NPK
Raf,Almería,3034,2.264864453638525,NPK
Kumato,Almería,1109,3.2700722540242517,abono granulado
Cherry,Níjar,6851,4.990910964673601,abono orgánico
Raf,Adra,1903,3.90629036828799,abono granulado
Raf,Roquetas de Mar,6987,4.487423315701633,abono orgánico
Raf,Roquetas de Mar,2205,2.0233856229738434,NPK
Cherry,Níjar,8401,1.3309210385110979,abono líquido
Pera,Roquetas de Mar,8856,4.483259077061639,abono orgánico
Kumato,Roquetas de Mar,3227,1.4410006216309972,abono foliar
Raf,Almería,4005,1.0311975553605546,abono líquido
Pera,Níjar,4061,1.0079249103133097,abono granulado
Cherry,El Ejido,4597,3.4980810573986165,abono foliar
Kumato,Roquetas de Mar,1806,2.162203471929674,abono orgánico
Kumato,El Ejido,6538,2.445934068826563,abono líquido
Pera,El Ejido,2105,1.9706709791799617,abono foliar
Raf,Roquetas de Mar,5951,3.0943455252940484,abono orgánico
Cherry,Adra,5799,2.220944695646533,NPK
Corazón de buey,Níjar,5213,2.078241929992069,abono líquido
Raf,Níjar,7794,1.2841610251064854,abono líquido
Pera,El Ejido,5469,3.0327958442736502,NPK
Raf,Adra,1908,4.263229627743915,abono orgánico
Pera,Roquetas de Mar,1970,4.606075270673877,abono líquido
Cherry,Roquetas de Mar,8187,4.061330641173157,NPK
Raf,Níjar,4909,1.4789813865105863,abono orgánico
Pera,Adra,6018,2.1498599653001613,abono líquido
Kumato,Almería,1438,1.4181912979159343,NPK
Raf,Roquetas de Mar,4162,4.8689484739760385,NPK
Cherry,El Ejido,6844,1.3255067367267044,abono granulado
Cherry,Adra,9661,1.9967809348445593,NPK
Corazón de buey,Roquetas de Mar,7447,1.7777099448692915,NPK
Kumato,Níjar,5139,1.043712098324943,abono orgánico
Raf,Níjar,5572,4.983603287079651,abono líquido
Cherry,El Ejido,4029,1.213256128434241,abono granulado
Pera,Almería,4628,1.2119026286626031,abono granulado
Cherry,Almería,1097,4.751630025917838,abono granulado
Cherry,Almería,6340,4.121347493049752,abono líquido
Kumato,El Ejido,4571,3.5649608534786843,abono granulado
Corazón de buey,Níjar,9047,3.7555787346126572,abono foliar
Kumato,Níjar,1967,2.015140970306456,abono foliar
Kumato,El Ejido,1559,1.0822115532104526,abono orgánico
Raf,Roquetas de Mar,5771,1.2757544654286463,abono foliar
Cherry,Roquetas de Mar,3474,2.994183099480318,abono granulado
Cherry,Almería,5608,4.048728219058231,abono líquido
Kumato,Roquetas de Mar,5856,3.3152289714634984,abono foliar
Cherry,Adra,4932,2.4749266690799105,abono líquido
Cherry,Roquetas de Mar,3710,3.1778284042427223,abono orgánico
Corazón de buey,Níjar,3684,2.22949162503764,abono orgánico
Kumato,Níjar,9443,3.9790271990874784,abono orgánico
Pera,Níjar,1558,3.8223020031483985,abono granulado
Corazón de buey,Níjar,1314,1.966622008922851,abono orgánico
Raf,Almería,2164,2.415367639562529,abono orgánico
Raf,Roquetas de Mar,2401,4.601907464294332,abono orgánico
Cherry,El Ejido,8014,4.597257178274786,abono foliar
Pera,Níjar,5352,2.576735086374722,NPK
Cherry,Almería,5528,4.636352906306518,abono líquido
Kumato,Adra,8516,1.019357362382817,NPK
Pera,Roquetas de Mar,8886,2.284453976532768,NPK
Corazón de buey,Adra,8785,2.0061310069932348,abono foliar
Raf,El Ejido,9959,2.546435550975598,NPK
Kumato,Almería,2593,3.283880167431045,NPK
Corazón de buey,Adra,2986,1.0388216364622007,abono granulado
Pera,Níjar,6275,3.562025975033646,abono líquido
Kumato,El Ejido,4553,2.8896489709158004,NPK
Pera,Almería,2003,2.693115973077055,NPK
Raf,Níjar,1849,4.62453429042597,abono líquido
Cherry,Níjar,3755,4.070481371685183,abono granulado
Pera,El Ejido,9935,1.971266464252217,NPK
Pera,Adra,7305,1.9739928280328054,abono foliar
Corazón de buey,Níjar,6192,3.9705948228538714,NPK
Kumato,Almería,8642,2.395008460496196,NPK
Cherry,Almería,2542,3.986578238911392,NPK
Kumato,Almería,1916,4.229315844320048,abono líquido
Raf,Roquetas de Mar,7682,4.794146310307177,abono líquido
Corazón de buey,Roquetas de Mar,1761,4.997792579024363,abono líquido
Cherry,El Ejido,5508,3.5526802447875747,abono orgánico
Cherry,Almería,2725,3.274916384707608,NPK
Cherry,El Ejido,8398,3.480119483724945,abono granulado
Cherry,Almería,4776,2.798979618922175,abono orgánico
Cherry,Adra,6659,4.424574695811337,abono foliar
Pera,Roquetas de Mar,5719,1.5118868089347597,NPK
Cherry,Roquetas de Mar,7325,1.926243054148376,abono granulado
Raf,Adra,2968,3.3414288244637604,abono granulado
Raf,Adra,8682,1.2640032226722742,abono granulado
Pera,Roquetas de Mar,1161,4.202498029229453,abono foliar
Cherry,Almería,5058,3.0946063410910196,abono granulado
Cherry,Níjar,1819,1.4861497836180426,abono líquido
Kumato,Níjar,5581,3.12626728348545,abono líquido
Kumato,Almería,7746,1.9682258042164933,abono granulado
Raf,Roquetas de Mar,9333,4.109769780972963,abono granulado
Corazón de buey,Adra,7701,1.0074218131557702,abono granulado
Corazón de buey,Almería,6490,1.5372310523678756,NPK
Corazón de buey,Adra,1616,1.3599447076031188,abono líquido
Corazón de buey,Roquetas de Mar,7930,2.42188320266158,abono foliar
Cherry,Roquetas de Mar,7135,2.0876785955906025,abono líquido
Cherry,Almería,5717,1.4093535159164103,abono foliar
Corazón de buey,Almería,4229,3.7358099790472297,NPK
Corazón de buey,Níjar,6363,1.126647187025036,abono foliar
Corazón de buey,Adra,3634,1.5780873976689023,NPK
Corazón de buey,El Ejido,2096,4.697529507836604,abono granulado
Corazón de buey,Roquetas de Mar,4286,3.49674876910743,abono orgánico
Raf,Roquetas de Mar,6381,2.068830037677437,abono foliar
Kumato,Níjar,6258,4.259788660185291,abono granulado
Kumato,Níjar,1165,1.3047649020200187,abono granulado
Corazón de buey,Adra,5734,2.75229519983825,NPK
Kumato,Adra,4709,2.362397576568145,abono orgánico
Raf,Roquetas de Mar,5127,3.7690637154243443,abono líquido
Kumato,Almería,1539,1.5016541654563569,abono líquido
Corazón de buey,Adra,1942,2.4354989731410717,NPK
Kumato,Roquetas de Mar,6618,1.9772483567541155,abono orgánico
Corazón de buey,Níjar,1348,2.705122928367436,abono foliar
Corazón de buey,Adra,9218,1.3709218553955638,abono orgánico
Kumato,Adra,5542,3.700478583981753,abono líquido
Raf,Adra,9520,3.2024308165112925,abono orgánico
Kumato,Adra,5331,2.2974031752086006,abono foliar
Corazón de buey,Roquetas de Mar,1216,4.014208978169911,NPK
Corazón de buey,Roquetas de Mar,6064,1.1094586629042364,abono orgánico
Corazón de buey,Adra,7726,1.7524259094266332,abono orgánico
Corazón de buey,Roquetas de Mar,8805,3.8783115560067314,abono granulado
Raf,Níjar,1589,4.956859840689804,abono orgánico
Corazón de buey,Roquetas de Mar,2810,4.491225264359064,abono orgánico
Cherry,Adra,5058,4.721849828849475,NPK
Pera,Adra,6084,3.742678094541295,abono granulado
Corazón de buey,Almería,9737,1.675384196003471,abono líquido
Pera,Roquetas de Mar,1988,3.536006141419541,abono foliar
Raf,Roquetas de Mar,3364,4.5468190972464555,abono granulado
Cherry,Adra,4095,1.775977176921149,abono foliar
Kumato,Níjar,6765,1.3152856397803188,abono foliar
Corazón de buey,Adra,9703,2.03067117859503,NPK
Cherry,Adra,1723,3.6706144000998178,abono orgánico
Pera,El Ejido,1708,3.4052210124419817,abono granulado
Raf,Almería,8728,1.690370188375335,abono orgánico
Corazón de buey,El Ejido,1552,3.6002289432611345,NPK
Pera,Roquetas de Mar,4237,3.7521762570814134,abono granulado
Cherry,Adra,4806,4.8467946628583345,abono granulado
Corazón de buey,Níjar,5800,2.4227958850902636,abono granulado
Cherry,Níjar,3406,2.1925514660589105,abono orgánico
Pera,El Ejido,3892,4.4007557234559,abono líquido
Raf,Roquetas de Mar,8788,2.888145059291808,abono granulado
Kumato,Níjar,3433,4.989386091079569,abono granulado
Raf,Níjar,7851,4.030934133405511,abono granulado
Kumato,Adra,8821,2.7375577022506734,abono orgánico
Corazón de buey,Roquetas de Mar,6351,1.6703892257937714,abono granulado
Raf,Almería,7389,2.218999958283682,abono orgánico
Raf,Almería,3948,4.831598914973341,abono líquido
Kumato,Roquetas de Mar,5414,2.417854300450626,abono orgánico
Corazón de buey,Almería,6290,4.854465665489678,abono orgánico
Raf,Almería,9684,1.0429736771489666,NPK
Kumato,El Ejido,9153,2.5473717500451776,abono granulado
Corazón de buey,Roquetas de Mar,9241,4.8571152311851264,abono orgánico
Pera,Adra,5244,3.1569571191399644,abono orgánico
Kumato,Roquetas de Mar,8980,4.39120857772038,abono granulado
Cherry,Níjar,4787,3.489410371027707,abono granulado
Pera,Adra,3028,2.5109924899379714,abono orgánico
Corazón de buey,Níjar,8025,2.6091769308967425,abono granulado
Pera,Níjar,7516,3.985731401633634,NPK
Pera,Almería,8200,4.479034075394179,abono orgánico
Kumato,Roquetas de Mar,9707,4.6372470906831165,abono granulado
Pera,Almería,8940,3.3203745756782768,abono orgánico
Raf,Roquetas de Mar,9477,4.151369903980718,NPK
Corazón de buey,El Ejido,6283,4.447241278067516,abono orgánico
Cherry,Níjar,4766,1.3635015074071926,abono foliar
Pera,Níjar,4981,2.1531774130971058,NPK
Pera,Adra,9399,1.9797491929917181,abono líquido
Corazón de buey,Adra,5936,1.699645995576169,abono orgánico
Cherry,El Ejido,2987,4.537377892917652,NPK
Corazón de buey,El Ejido,6369,4.755741098234185,NPK
Raf,Adra,9117,4.550588595054739,abono granulado
Raf,Almería,6843,2.1850432362604146,NPK
Kumato,Almería,2416,1.2871692742152234,abono orgánico
Pera,Adra,3248,1.7788914669822318,abono orgánico
Cherry,El Ejido,7422,3.310716374942492,abono granulado
Pera,El Ejido,9047,1.897785960367643,abono granulado
Cherry,El Ejido,7275,4.532637363547598,abono orgánico
Kumato,El Ejido,4896,3.6816482825197947,abono orgánico
Corazón de buey,Roquetas de Mar,3192,1.053494021442813,abono foliar
Kumato,Roquetas de Mar,9025,2.9213984986147485,abono granulado
Kumato,Almería,4145,4.527311936987276,abono orgánico
Cherry,Níjar,1516,4.605590898831265,abono orgánico
Corazón de buey,El Ejido,1818,4.745888554443981,NPK
Cherry,Almería,2524,1.4088530270151356,abono líquido
Kumato,Níjar,3369,2.856514285850872,abono líquido
Pera,Roquetas de Mar,4822,2.8100210802679073,abono granulado
Raf,El Ejido,8751,2.290776652778836,abono granulado
Pera,Almería,6784,4.086567918837869,NPK
Corazón de buey,El Ejido,5890,1.7787367187821714,abono líquido
Pera,Níjar,2916,2.1132487127473385,abono foliar
Cherry,Almería,2563,4.134341856925264,abono foliar
Raf,Adra,7620,1.902080644554918,abono foliar
Cherry,Roquetas de Mar,6103,3.792691348891749,abono foliar
Pera,El Ejido,8108,2.997184357797362,abono orgánico
Cherry,Roquetas de Mar,2567,3.899135463812341,abono foliar
Kumato,Níjar,1301,1.9267649679711498,abono líquido
Corazón de buey,Níjar,7090,3.488517206991119,NPK
Kumato,El Ejido,7173,2.1461644196187737,abono orgánico
Kumato,Adra,1280,3.92106487663005,abono granulado
Raf,Almería,6395,3.827014621017176,abono líquido
Pera,Roquetas de Mar,9037,3.4158778268226193,abono líquido
Cherry,Adra,4880,4.301286016681427,abono foliar
Cherry,Níjar,2020,1.0621880389081686,abono líquido
Kumato,Adra,2128,2.855156270138466,abono líquido
Cherry,Roquetas de Mar,9327,3.9344821234150418,abono granulado
Raf,El Ejido,3347,1.722548203580614,abono orgánico
Kumato,Níjar,2901,2.319048188436189,abono foliar
Kumato,El Ejido,2452,1.791900008682196,abono granulado
Raf,Roquetas de Mar,1384,1.0977039954829317,NPK
Pera,Almería,6533,4.809640931456323,abono orgánico
Corazón de buey,Roquetas de Mar,1964,4.832764720450529,abono foliar
Pera,Roquetas de Mar,1580,3.610317722679914,NPK
Kumato,Roquetas de Mar,6491,2.163717130621615,abono orgánico
Pera,Níjar,4293,2.79523104183457,abono orgánico
Corazón de buey,Almería,5162,1.7394189325336415,abono foliar
Kumato,El Ejido,3347,3.550751915923163,NPK
Cherry,Roquetas de Mar,5603,3.3191447944661823,NPK
Kumato,Roquetas de Mar,9275,2.435323648299978,abono líquido
Corazón de buey,Níjar,2217,2.4091510415046846,abono granulado
Corazón de buey,Níjar,3660,1.6349491593526952,abono orgánico
Pera,Almería,1343,1.8298538779320475,abono granulado
Kumato,Níjar,2458,1.1739999860237615,abono líquido
Raf,Adra,9963,1.7742723976513162,abono orgánico
Pera,Adra,3584,3.1747714368063455,abono granulado
Kumato,Roquetas de Mar,2027,1.438432187307745,abono foliar
Corazón de buey,Níjar,9310,3.0152810836479698,abono granulado
Raf,El Ejido,6016,3.0560391927269137,abono foliar
Kumato,Adra,9011,1.3426006783672455,abono granulado
Corazón de buey,Níjar,2751,2.0439576272718023,abono orgánico
Corazón de buey,El Ejido,3132,4.949897091110122,abono foliar
Kumato,Níjar,3972,4.986210428383583,abono orgánico
Corazón de buey,Níjar,4225,3.2792068444582636,abono foliar
Pera,Níjar,9078,1.7803377259200586,abono foliar
Pera,Almería,6921,2.024266977562578,abono orgánico
Pera,Níjar,3487,3.1081343305485083,abono foliar
Corazón de buey,Adra,6883,2.821851552283608,abono líquido
Cherry,Níjar,8778,3.147764809603125,abono orgánico
Cherry,Níjar,8636,4.9638467599923235,abono granulado
Raf,Níjar,3666,3.8797492898532577,abono granulado
Raf,El Ejido,3249,3.3888737073224253,abono líquido
Kumato,Níjar,4798,3.1836948277502195,abono granulado
Pera,Adra,4682,1.8916375766005071,abono foliar
Cherry,El Ejido,5750,3.38173988942666,abono granulado
Pera,Roquetas de Mar,3394,2.8143185830713455,abono granulado
Cherry,Adra,1873,2.6888067197842083,abono orgánico
Raf,El Ejido,5844,3.897892975939038,abono foliar
Cherry,Adra,8749,1.8010033606437044,abono granulado
Cherry,El Ejido,4714,4.102232404628385,abono granulado
Kumato,Almería,3550,2.0814332914326914,abono orgánico
Raf,Almería,5689,1.45832171496822,NPK
Corazón de buey,El Ejido,9500,2.82954827621995,abono foliar
Pera,Níjar,9123,4.130467645990148,abono líquido
