tipo,ubicacion,tamano,rendimiento,fertilizante
Raf,El Ejido,9542,bueno,abono orgánico
Corazón de buey,Almería,2811,bueno,abono foliar
Kumato,Níjar,8313,malo,abono líquido
Cherry,Adra,9281,malo,abono granulado
Corazón de buey,Almería,9902,muy bueno,NPK
Raf,Roquetas de Mar,2961,malo,abono orgánico
Pera,Almería,3365,malo,abono foliar
Corazón de buey,Roquetas de Mar,5345,malo,NPK
Pera,Níjar,5452,malo,abono orgánico
Cherry,Adra,2779,malo,NPK
Corazón de buey,Almería,8897,muy bueno,abono orgánico
Corazón de buey,Almería,7837,malo,NPK
Corazón de buey,Roquetas de Mar,9662,bueno,abono granulado
Kumato,Roquetas de Mar,9228,muy bueno,abono granulado
Pera,Almería,9011,medio,abono foliar
Corazón de buey,Adra,3324,medio,abono líquido
Pera,Almería,7987,malo,abono orgánico
Pera,Roquetas de Mar,3989,bueno,abono foliar
Cherry,El Ejido,7618,medio,abono foliar
Cherry,Almería,3980,bueno,NPK
Raf,Níjar,8933,muy bueno,abono líquido
Corazón de buey,Almería,8307,medio,abono orgánico
Kumato,Roquetas de Mar,8012,malo,NPK
Raf,Níjar,4792,muy bueno,abono foliar
Kumato,Níjar,3807,malo,abono granulado
Raf,Níjar,8951,medio,abono granulado
Raf,El Ejido,9234,medio,abono foliar
Raf,Níjar,9061,malo,abono granulado
Pera,Roquetas de Mar,2449,malo,abono orgánico
Corazón de buey,El Ejido,4303,malo,abono foliar
Pera,Almería,9486,medio,abono orgánico
Raf,Roquetas de Mar,4170,bueno,abono foliar
Cherry,Adra,6916,medio,abono granulado
Corazón de buey,Adra,2563,bueno,abono foliar
Cherry,El Ejido,8484,bueno,abono líquido
Pera,Níjar,5035,malo,abono granulado
Raf,Almería,9368,malo,abono foliar
Kumato,Roquetas de Mar,6966,malo,abono granulado
Raf,Roquetas de Mar,9144,muy bueno,abono granulado
Pera,Almería,7114,medio,abono orgánico
Corazón de buey,El Ejido,1974,muy bueno,abono líquido
Cherry,Adra,8394,bueno,abono foliar
Corazón de buey,El Ejido,6725,medio,abono orgánico
Raf,Almería,5251,medio,NPK
Raf,Níjar,8679,medio,NPK
Raf,Almería,3917,medio,abono orgánico
Raf,Adra,2329,malo,NPK
Raf,Almería,2250,malo,abono líquido
Corazón de buey,Almería,5296,medio,abono granulado
Cherry,Almería,6960,medio,abono líquido
Pera,Almería,5350,bueno,abono granulado
Corazón de buey,Níjar,9920,muy bueno,abono líquido
Cherry,Almería,2954,bueno,abono granulado
Raf,Níjar,6907,malo,abono granulado
Pera,Níjar,5826,muy bueno,abono foliar
Corazón de buey,El Ejido,8505,medio,abono granulado
Kumato,Níjar,4205,medio,abono líquido
Corazón de buey,El Ejido,5326,malo,abono líquido
Kumato,Roquetas de Mar,9619,malo,NPK
Corazón de buey,Níjar,9434,medio,NPK
Corazón de buey,El Ejido,2121,muy bueno,abono líquido
Kumato,Níjar,8696,malo,NPK
Kumato,Níjar,9908,bueno,abono orgánico
Pera,Roquetas de Mar,4086,muy bueno,abono foliar
Kumato,Adra,9615,medio,abono líquido
Kumato,Adra,9755,medio,abono líquido
Raf,Roquetas de Mar,6858,muy bueno,abono orgánico
Corazón de buey,Roquetas de Mar,8869,muy bueno,abono granulado
Cherry,Almería,6454,muy bueno,abono foliar
Corazón de buey,Níjar,9770,muy bueno,abono foliar
Raf,El Ejido,4044,bueno,abono orgánico
Kumato,Almería,5296,muy bueno,abono orgánico
Pera,Adra,8550,medio,abono líquido
Pera,Almería,4997,malo,abono granulado
Pera,Adra,6913,muy bueno,abono foliar
Kumato,El Ejido,9092,malo,abono foliar
Pera,El Ejido,8786,malo,abono líquido
Cherry,Adra,9515,muy bueno,abono granulado
Raf,Almería,4115,medio,abono foliar
Raf,El Ejido,7986,medio,abono foliar
Raf,Adra,5832,medio,abono orgánico
Kumato,Níjar,4913,muy bueno,abono foliar
Cherry,Níjar,1988,bueno,abono orgánico
Corazón de buey,Níjar,4616,malo,abono orgánico
Raf,El Ejido,6907,malo,abono granulado
Pera,Níjar,8669,medio,abono líquido
Raf,Adra,6119,muy bueno,abono orgánico
Raf,Níjar,5258,malo,NPK
Raf,Roquetas de Mar,1223,medio,abono granulado
Kumato,Níjar,6916,malo,abono foliar
Corazón de buey,Adra,6269,bueno,NPK
Cherry,Níjar,9300,medio,NPK
Raf,Adra,9036,bueno,NPK
Corazón de buey,Almería,5484,medio,NPK
Corazón de buey,Adra,9416,malo,abono foliar
Kumato,Níjar,8891,malo,abono granulado
Pera,Roquetas de Mar,5680,malo,abono líquido
Pera,Adra,5482,muy bueno,abono granulado
Raf,Níjar,6534,medio,NPK
Pera,Níjar,9966,bueno,NPK
Pera,Almería,3384,bueno,abono granulado
Corazón de buey,El Ejido,9608,muy bueno,abono orgánico
Kumato,Adra,4244,muy bueno,abono granulado
Kumato,Almería,8135,medio,NPK
Cherry,Adra,6641,medio,abono líquido
Corazón de buey,El Ejido,3367,bueno,NPK
Raf,Adra,2089,malo,abono granulado
Cherry,El Ejido,7307,muy bueno,abono foliar
Kumato,Adra,7990,muy bueno,abono líquido
Cherry,Níjar,9759,medio,NPK
Corazón de buey,Roquetas de Mar,6366,bueno,abono granulado
Pera,Roquetas de Mar,1655,malo,abono granulado
Cherry,Níjar,6285,medio,NPK
Pera,El Ejido,7236,malo,abono líquido
Kumato,El Ejido,8812,bueno,abono granulado
Corazón de buey,Níjar,4288,muy bueno,abono foliar
Raf,Adra,2115,muy bueno,abono granulado
Kumato,Roquetas de Mar,3243,muy bueno,abono foliar
Raf,Almería,5166,malo,abono granulado
Pera,Adra,5635,muy bueno,NPK
Cherry,Adra,4815,bueno,abono granulado
Pera,Adra,3276,muy bueno,abono orgánico
Kumato,El Ejido,3467,muy bueno,abono granulado
Corazón de buey,El Ejido,2267,bueno,abono líquido
Cherry,El Ejido,5760,muy bueno,abono foliar
Cherry,Almería,3378,muy bueno,abono granulado
Pera,Almería,6929,muy bueno,NPK
Raf,Adra,8343,malo,abono orgánico
Kumato,El Ejido,8189,bueno,abono foliar
Kumato,Roquetas de Mar,4567,medio,abono líquido
Pera,Almería,5199,malo,abono foliar
Cherry,Almería,4967,bueno,abono foliar
Corazón de buey,Almería,9584,muy bueno,abono foliar
Corazón de buey,Almería,5725,malo,abono foliar
Corazón de buey,Almería,2505,bueno,abono líquido
Corazón de buey,Adra,1455,muy bueno,NPK
Kumato,Almería,5984,medio,abono granulado
Kumato,Almería,9126,bueno,NPK
Kumato,Roquetas de Mar,2769,muy bueno,abono foliar
Cherry,Almería,1058,bueno,abono líquido
Corazón de buey,Roquetas de Mar,8416,medio,abono líquido
Corazón de buey,Roquetas de Mar,8444,malo,abono foliar
Raf,Roquetas de Mar,6016,malo,abono granulado
Cherry,Adra,9363,bueno,abono granulado
Pera,El Ejido,3309,malo,abono líquido
Cherry,El Ejido,8419,medio,abono líquido
Cherry,Níjar,1145,bueno,NPK
Kumato,Almería,7239,muy bueno,abono orgánico
Pera,Almería,3961,malo,NPK
Pera,Adra,8008,malo,abono líquido
Kumato,Roquetas de Mar,5811,muy bueno,abono orgánico
Cherry,Adra,9573,muy bueno,abono líquido
Kumato,Almería,9316,muy bueno,abono líquido
Kumato,Adra,8703,bueno,abono granulado
Pera,El Ejido,3546,medio,NPK
Kumato,El Ejido,9939,medio,abono orgánico
Cherry,El Ejido,8922,bueno,abono granulado
Corazón de buey,Adra,8833,bueno,abono foliar
Kumato,El Ejido,4039,malo,abono granulado
Kumato,Almería,4434,malo,abono orgánico
Kumato,Adra,6829,bueno,abono orgánico
Raf,Adra,6853,muy bueno,abono orgánico
Raf,Almería,8523,bueno,abono orgánico
Pera,El Ejido,1880,bueno,abono líquido
Corazón de buey,Roquetas de Mar,3041,bueno,abono foliar
Pera,Almería,7743,muy bueno,abono granulado
Corazón de buey,Almería,6686,malo,abono orgánico
Raf,Adra,7758,bueno,abono orgánico
Kumato,Adra,4766,medio,NPK
Cherry,Adra,9405,bueno,abono líquido
Pera,Adra,8218,bueno,abono líquido
Cherry,Adra,6167,malo,abono orgánico
Pera,Roquetas de Mar,4855,muy bueno,abono foliar
Cherry,Níjar,8582,bueno,NPK
Corazón de buey,Adra,6201,malo,abono orgánico
Raf,Roquetas de Mar,7487,muy bueno,abono foliar
Pera,El Ejido,6890,medio,abono foliar
Kumato,Adra,4160,bueno,abono orgánico
Corazón de buey,Adra,4985,bueno,NPK
Corazón de buey,Níjar,4565,muy bueno,NPK
Corazón de buey,Níjar,3152,malo,abono granulado
Corazón de buey,Níjar,3162,medio,abono líquido
Corazón de buey,Roquetas de Mar,7339,malo,abono granulado
Pera,Adra,1307,bueno,NPK
Cherry,Roquetas de Mar,6776,medio,abono granulado
Pera,El Ejido,4958,bueno,abono orgánico
Pera,Adra,1553,malo,abono líquido
Cherry,Níjar,5229,bueno,abono granulado
Raf,Almería,9674,muy bueno,abono foliar
Cherry,Roquetas de Mar,2867,muy bueno,NPK
Cherry,El Ejido,3035,bueno,abono granulado
Kumato,Níjar,2928,malo,NPK
Corazón de buey,Almería,2315,malo,abono granulado
Raf,Roquetas de Mar,3752,medio,abono orgánico
Cherry,Almería,9601,malo,abono orgánico
Cherry,Almería,4222,medio,abono foliar
Raf,El Ejido,1480,bueno,NPK
Cherry,Almería,9970,malo,NPK
Raf,Roquetas de Mar,1711,medio,abono granulado
Corazón de buey,Níjar,9716,medio,NPK
Pera,Adra,5141,bueno,abono granulado
Raf,Roquetas de Mar,2653,muy bueno,abono líquido
Pera,Roquetas de Mar,3130,bueno,abono foliar
Kumato,Almería,5436,muy bueno,abono líquido
Kumato,Almería,5986,malo,NPK
Kumato,Almería,6817,malo,abono orgánico
Raf,Adra,6516,malo,abono foliar
Cherry,Roquetas de Mar,5630,muy bueno,NPK
Kumato,El Ejido,3290,medio,abono orgánico
Pera,Adra,7493,muy bueno,abono foliar
Corazón de buey,Almería,8932,muy bueno,NPK
Pera,Almería,7040,malo,abono orgánico
Corazón de buey,Roquetas de Mar,6632,malo,abono orgánico
Raf,El Ejido,2228,medio,abono granulado
Corazón de buey,El Ejido,3880,muy bueno,NPK
Corazón de buey,Adra,6981,malo,abono foliar
Kumato,Almería,6223,medio,abono líquido
Pera,Almería,5681,medio,abono líquido
Pera,Almería,7573,muy bueno,abono granulado
Pera,Adra,1148,bueno,NPK
Corazón de buey,Almería,8862,muy bueno,abono orgánico
Corazón de buey,Almería,9052,bueno,abono orgánico
Cherry,Roquetas de Mar,5535,medio,abono orgánico
Pera,Almería,9877,malo,abono orgánico
Kumato,Almería,5209,bueno,NPK
Raf,Almería,3750,muy bueno,NPK
Kumato,Níjar,8828,malo,abono líquido
Raf,Adra,2003,medio,abono granulado
Pera,Adra,1663,muy bueno,abono líquido
Cherry,Almería,8961,bueno,abono líquido
Corazón de buey,El Ejido,9310,muy bueno,abono líquido
Cherry,Roquetas de Mar,4764,muy bueno,abono foliar
Pera,Adra,2432,medio,abono granulado
Corazón de buey,Níjar,2754,medio,abono orgánico
Kumato,Adra,4766,medio,abono granulado
Kumato,Adra,5782,malo,abono foliar
Corazón de buey,Adra,8711,malo,abono foliar
Cherry,Almería,8988,muy bueno,abono foliar
Cherry,Almería,4176,medio,NPK
Cherry,Adra,6000,medio,abono líquido
Pera,Níjar,8151,muy bueno,abono granulado
Cherry,Níjar,9356,muy bueno,abono líquido
Corazón de buey,El Ejido,7957,muy bueno,abono foliar
Corazón de buey,Níjar,9063,medio,abono granulado
Corazón de buey,Almería,6155,malo,abono granulado
Cherry,Adra,2985,bueno,abono orgánico
Corazón de buey,Níjar,5721,bueno,abono granulado
Cherry,Roquetas de Mar,4255,muy bueno,abono líquido
Raf,Roquetas de Mar,4022,muy bueno,abono líquido
Cherry,Almería,8248,medio,abono orgánico
Kumato,Níjar,6751,medio,abono granulado
Cherry,Adra,9030,muy bueno,NPK
Raf,Almería,2169,malo,abono foliar
Cherry,Níjar,8941,bueno,abono granulado
Kumato,Adra,8243,muy bueno,abono líquido
Corazón de buey,Adra,1261,bueno,NPK
Cherry,Níjar,4131,muy bueno,abono orgánico
Raf,Níjar,7598,malo,abono líquido
Corazón de buey,Adra,8823,bueno,abono orgánico
Corazón de buey,Níjar,4195,muy bueno,abono foliar
Corazón de buey,Níjar,6362,bueno,abono orgánico
Raf,El Ejido,6672,muy bueno,abono foliar
Kumato,Almería,2476,medio,abono orgánico
Raf,Roquetas de Mar,7218,bueno,abono foliar
Corazón de buey,Níjar,5243,muy bueno,abono líquido
Pera,El Ejido,3976,medio,abono granulado
Kumato,Adra,9694,malo,abono granulado
Pera,El Ejido,4792,medio,NPK
Raf,Adra,1114,muy bueno,NPK
Raf,Níjar,4874,muy bueno,NPK
Cherry,Roquetas de Mar,8422,muy bueno,abono granulado
Cherry,Roquetas de Mar,8002,bueno,abono orgánico
Pera,El Ejido,1021,malo,abono orgánico
Kumato,El Ejido,3093,malo,abono granulado
Kumato,Almería,2636,bueno,NPK
Pera,Roquetas de Mar,4526,muy bueno,abono orgánico
Cherry,Roquetas de Mar,8416,muy bueno,abono orgánico
Kumato,Roquetas de Mar,7883,bueno,abono orgánico
Raf,El Ejido,7181,muy bueno,abono foliar
Cherry,El Ejido,1186,medio,abono orgánico
Cherry,El Ejido,9962,bueno,abono orgánico
Raf,Roquetas de Mar,5027,bueno,NPK
Pera,Adra,7030,medio,abono orgánico
Cherry,Níjar,2733,muy bueno,abono líquido
Pera,Roquetas de Mar,1965,muy bueno,abono granulado
Kumato,Almería,9279,muy bueno,abono orgánico
Raf,Níjar,9696,medio,abono foliar
Pera,Almería,1909,malo,abono orgánico
Pera,Níjar,5957,muy bueno,abono líquido
Kumato,Adra,5377,muy bueno,abono líquido
Raf,Almería,4613,muy bueno,NPK
Kumato,Roquetas de Mar,6595,muy bueno,abono orgánico
Pera,Adra,9632,bueno,abono granulado
Cherry,Almería,8313,malo,abono foliar
Kumato,Almería,2389,medio,abono líquido
Cherry,Adra,8969,malo,abono granulado
Raf,Almería,9706,medio,abono granulado
Cherry,Almería,9631,bueno,abono granulado
Pera,Adra,1653,bueno,abono orgánico
Raf,Níjar,7764,muy bueno,NPK
Raf,Roquetas de Mar,1167,bueno,NPK
Corazón de buey,Roquetas de Mar,3375,muy bueno,NPK
Raf,Adra,7541,muy bueno,abono granulado
Kumato,Almería,1761,medio,abono foliar
Kumato,El Ejido,2708,bueno,abono granulado
Corazón de buey,Roquetas de Mar,9435,medio,abono foliar
Kumato,Níjar,4682,bueno,abono granulado
Raf,Níjar,3646,malo,abono orgánico
Corazón de buey,Níjar,8084,medio,NPK
Kumato,Almería,7760,muy bueno,abono orgánico
Raf,Roquetas de Mar,8237,muy bueno,abono foliar
Pera,Níjar,5092,malo,abono foliar
Kumato,Roquetas de Mar,2334,bueno,abono orgánico
Raf,Adra,3772,malo,abono líquido
Cherry,Níjar,4407,malo,abono foliar
Raf,Roquetas de Mar,1078,bueno,NPK
Corazón de buey,Almería,8761,bueno,abono orgánico
Pera,El Ejido,3545,medio,abono foliar
Corazón de buey,El Ejido,9239,muy bueno,abono foliar
Cherry,Almería,6121,muy bueno,NPK
Corazón de buey,Roquetas de Mar,1917,malo,abono orgánico
Cherry,Níjar,6209,bueno,NPK
Corazón de buey,Adra,9304,bueno,abono orgánico
Cherry,Níjar,1875,bueno,abono foliar
Corazón de buey,Níjar,5771,muy bueno,abono granulado
Kumato,Roquetas de Mar,9088,muy bueno,abono granulado
Kumato,Adra,8999,bueno,abono líquido
Kumato,Almería,2348,malo,NPK
Cherry,Roquetas de Mar,1614,malo,abono líquido
Cherry,El Ejido,6632,bueno,abono granulado
Corazón de buey,Roquetas de Mar,5279,malo,NPK
Corazón de buey,Níjar,6256,medio,abono granulado
Kumato,Níjar,2601,bueno,abono líquido
Corazón de buey,Adra,6941,bueno,abono orgánico
Raf,Níjar,2775,bueno,abono orgánico
Pera,Adra,9684,muy bueno,abono líquido
Raf,Roquetas de Mar,9498,malo,NPK
Corazón de buey,Almería,5681,malo,NPK
Kumato,El Ejido,9871,bueno,abono orgánico
Pera,Almería,5267,medio,abono orgánico
Corazón de buey,Adra,4487,malo,NPK
Kumato,Adra,3261,medio,abono líquido
Raf,El Ejido,4655,medio,abono granulado
Kumato,Níjar,8230,malo,abono líquido
Corazón de buey,Roquetas de Mar,9484,bueno,abono líquido
Pera,Adra,5904,medio,abono granulado
Pera,Níjar,7194,muy bueno,abono foliar
Corazón de buey,El Ejido,4174,muy bueno,abono orgánico
Kumato,Níjar,1559,malo,abono granulado
Kumato,El Ejido,4927,bueno,abono orgánico
Corazón de buey,Almería,9683,bueno,abono líquido
Pera,Adra,5747,muy bueno,abono orgánico
Cherry,Almería,5561,bueno,abono orgánico
Corazón de buey,Níjar,8709,malo,abono líquido
Kumato,Almería,8507,medio,abono granulado
Corazón de buey,El Ejido,4419,muy bueno,abono foliar
Kumato,Adra,3430,muy bueno,abono orgánico
Cherry,Roquetas de Mar,5872,bueno,abono líquido
Cherry,Níjar,5745,bueno,NPK
Pera,Almería,1678,muy bueno,abono foliar
Kumato,Almería,3291,bueno,abono orgánico
Corazón de buey,Adra,3514,muy bueno,abono foliar
Corazón de buey,Almería,5317,medio,abono líquido
Corazón de buey,El Ejido,5585,malo,abono foliar
Cherry,El Ejido,7373,malo,abono orgánico
Cherry,Níjar,9501,malo,abono orgánico
Corazón de buey,Adra,4632,muy bueno,NPK
Pera,Almería,7795,malo,abono granulado
Corazón de buey,Adra,6686,bueno,NPK
Cherry,Roquetas de Mar,6137,bueno,abono foliar
Kumato,Níjar,3938,bueno,abono granulado
Cherry,Roquetas de Mar,9445,muy bueno,abono orgánico
Kumato,Adra,9969,bueno,abono orgánico
Raf,Adra,4495,muy bueno,NPK
Cherry,Roquetas de Mar,7104,muy bueno,NPK
Kumato,El Ejido,3190,malo,abono orgánico
Pera,El Ejido,9459,medio,abono foliar
Corazón de buey,Adra,3784,muy bueno,abono orgánico
Corazón de buey,Adra,2602,medio,abono foliar
Kumato,Adra,4088,bueno,abono orgánico
Cherry,Almería,1224,bueno,abono foliar
Cherry,Adra,1631,medio,abono foliar
Corazón de buey,El Ejido,9686,medio,abono granulado
Cherry,Almería,9241,bueno,abono foliar
Kumato,Níjar,9949,malo,abono foliar
Pera,Níjar,5416,bueno,NPK
Pera,Níjar,6598,muy bueno,abono líquido
Corazón de buey,Níjar,6021,bueno,abono orgánico
Pera,El Ejido,9024,malo,abono orgánico
Kumato,Almería,6158,medio,abono líquido
Kumato,Roquetas de Mar,2498,muy bueno,abono líquido
Corazón de buey,Adra,7461,medio,abono líquido
Raf,Roquetas de Mar,6814,muy bueno,abono foliar
Pera,El Ejido,2624,bueno,abono orgánico
Raf,Roquetas de Mar,2593,bueno,abono orgánico
Pera,Almería,1491,medio,abono granulado
Kumato,Almería,8899,medio,abono orgánico
Corazón de buey,El Ejido,3523,bueno,abono líquido
Raf,Roquetas de Mar,9675,medio,abono orgánico
Kumato,Almería,9019,medio,abono orgánico
Cherry,Almería,8213,malo,NPK
Cherry,Adra,4017,muy bueno,abono orgánico
Raf,Adra,6504,muy bueno,abono orgánico
Kumato,Almería,2065,medio,abono granulado
Pera,Níjar,6115,medio,abono líquido
Pera,Almería,1676,medio,abono orgánico
Raf,Roquetas de Mar,5685,medio,abono líquido
Cherry,Almería,7459,bueno,abono granulado
Cherry,Adra,6046,muy bueno,NPK
Kumato,El Ejido,6304,medio,abono granulado
Kumato,Adra,2550,malo,abono orgánico
Kumato,Almería,3031,muy bueno,abono foliar
Cherry,Roquetas de Mar,1912,malo,abono orgánico
Pera,Adra,3570,muy bueno,NPK
Kumato,Roquetas de Mar,3743,muy bueno,abono líquido
Corazón de buey,Adra,9619,malo,abono líquido
Kumato,Almería,5099,muy bueno,abono foliar
Pera,El Ejido,6748,malo,abono orgánico
Raf,El Ejido,2936,malo,abono granulado
Kumato,El Ejido,5063,muy bueno,abono líquido
Kumato,Níjar,4189,malo,NPK
Raf,Adra,8058,medio,abono foliar
Corazón de buey,El Ejido,4689,malo,abono líquido
Pera,El Ejido,3990,bueno,abono foliar
Pera,Níjar,6775,bueno,abono orgánico
Pera,Roquetas de Mar,6899,bueno,abono orgánico
Pera,Roquetas de Mar,2414,bueno,abono orgánico
Corazón de buey,Roquetas de Mar,6511,malo,abono líquido
Kumato,Adra,6607,bueno,abono líquido
Cherry,El Ejido,9807,malo,abono granulado
Raf,El Ejido,9360,muy bueno,abono orgánico
Corazón de buey,Almería,7861,muy bueno,abono granulado
Raf,Almería,8768,medio,abono líquido
Cherry,Níjar,2465,muy bueno,abono orgánico
Pera,El Ejido,6695,malo,abono orgánico
Raf,Adra,5560,malo,abono granulado
Kumato,El Ejido,7624,muy bueno,abono orgánico
Cherry,Adra,5562,muy bueno,NPK
Pera,Adra,4298,medio,NPK
Corazón de buey,Níjar,8717,bueno,NPK
Pera,Níjar,2612,malo,abono granulado
Raf,Almería,7985,medio,abono líquido
Kumato,Roquetas de Mar,5326,muy bueno,abono foliar
Pera,Almería,6174,bueno,abono granulado
Kumato,Almería,9497,malo,abono granulado
Kumato,Adra,4096,muy bueno,abono orgánico
Pera,Almería,6691,malo,abono granulado
Cherry,Almería,5779,medio,abono líquido
Cherry,Níjar,9396,medio,abono líquido
Corazón de buey,El Ejido,7949,bueno,NPK
Raf,Níjar,7610,malo,abono granulado
Raf,Almería,4731,muy bueno,NPK
Pera,Adra,1117,bueno,abono líquido
Raf,Roquetas de Mar,5038,medio,abono granulado
Corazón de buey,Adra,2762,muy bueno,abono foliar
Cherry,Almería,9099,bueno,abono líquido
Kumato,Níjar,6570,malo,abono líquido
Pera,El Ejido,8288,malo,abono foliar
Kumato,Roquetas de Mar,4846,medio,abono foliar
Pera,El Ejido,5834,muy bueno,abono líquido
Raf,Roquetas de Mar,4730,medio,NPK
Pera,Roquetas de Mar,7560,bueno,NPK
Corazón de buey,Adra,2032,bueno,abono granulado
Kumato,Almería,2367,medio,NPK
Cherry,Almería,5042,medio,NPK
Cherry,Almería,2722,malo,abono orgánico
Corazón de buey,Níjar,6030,muy bueno,abono orgánico
Raf,El Ejido,8187,bueno,NPK
Kumato,Níjar,8598,malo,abono orgánico
Pera,Roquetas de Mar,2414,medio,abono líquido
Kumato,El Ejido,5497,medio,abono orgánico
Raf,Níjar,1260,muy bueno,abono líquido
Raf,Adra,6071,malo,abono granulado
Pera,Roquetas de Mar,3265,malo,abono granulado
Raf,Almería,5863,malo,NPK
Kumato,Adra,3628,malo,abono orgánico
Raf,Níjar,2776,muy bueno,abono orgánico
Cherry,Níjar,6991,medio,NPK
Pera,Adra,4414,medio,abono líquido
Cherry,Níjar,3781,bueno,abono granulado
Kumato,Adra,8745,malo,abono foliar
Raf,Roquetas de Mar,9098,muy bueno,abono orgánico
Kumato,El Ejido,9147,malo,abono líquido
Cherry,Roquetas de Mar,2246,muy bueno,NPK
Raf,Roquetas de Mar,1909,malo,abono foliar
Kumato,Roquetas de Mar,8415,bueno,abono líquido
Raf,El Ejido,5909,muy bueno,abono granulado
Pera,Níjar,8888,malo,abono líquido
Pera,Adra,4155,medio,abono líquido
Cherry,El Ejido,2614,medio,NPK
Cherry,Adra,9821,muy bueno,NPK
Kumato,El Ejido,2498,bueno,abono líquido
Raf,El Ejido,2241,bueno,abono orgánico
Cherry,Roquetas de Mar,2495,medio,abono granulado
Cherry,Níjar,8227,muy bueno,abono orgánico
Corazón de buey,Adra,2073,muy bueno,abono líquido
Raf,Roquetas de Mar,6157,bueno,NPK
Pera,El Ejido,1736,bueno,abono foliar
Raf,Almería,3237,malo,abono líquido
Kumato,Roquetas de Mar,6326,muy bueno,abono granulado
Cherry,Níjar,1084,bueno,abono granulado
Corazón de buey,Níjar,6083,malo,abono orgánico
Cherry,Adra,4536,bueno,NPK
Raf,Adra,5504,malo,abono foliar
Pera,Almería,3822,malo,abono foliar
Pera,Almería,7703,malo,abono líquido
Kumato,Almería,6458,bueno,abono foliar
Kumato,Roquetas de Mar,2466,muy bueno,NPK
Cherry,El Ejido,3716,medio,abono foliar
Corazón de buey,Roquetas de Mar,5051,bueno,abono líquido
Cherry,El Ejido,2531,bueno,abono líquido
Kumato,Níjar,2185,bueno,abono orgánico
Raf,Almería,9147,bueno,abono orgánico
Cherry,El Ejido,2919,malo,abono líquido
Corazón de buey,El Ejido,4130,bueno,abono granulado
Kumato,Roquetas de Mar,3512,muy bueno,abono orgánico
Pera,El Ejido,6746,bueno,abono líquido
Corazón de buey,El Ejido,2322,medio,abono granulado
Raf,El Ejido,9021,medio,abono foliar
Kumato,Almería,9691,malo,NPK
Corazón de buey,Níjar,5905,muy bueno,abono foliar
Pera,Níjar,2356,bueno,abono orgánico
Cherry,Níjar,3106,bueno,abono líquido
Pera,Almería,3441,bueno,abono granulado
Cherry,Roquetas de Mar,4001,bueno,abono orgánico
Kumato,Níjar,7565,malo,NPK
Raf,Níjar,2234,malo,NPK
Corazón de buey,Roquetas de Mar,9699,muy bueno,abono granulado
Raf,Adra,2795,muy bueno,NPK
Pera,Adra,6468,medio,abono líquido
Pera,El Ejido,8587,muy bueno,abono granulado
Pera,El Ejido,3305,muy bueno,abono líquido
Pera,Roquetas de Mar,5968,malo,abono granulado
Corazón de buey,El Ejido,7281,malo,abono líquido
Cherry,Almería,2693,malo,abono foliar
Cherry,Roquetas de Mar,5217,muy bueno,abono orgánico
Raf,Roquetas de Mar,5886,malo,abono granulado
Pera,Almería,8203,medio,abono foliar
Kumato,Níjar,5097,bueno,abono líquido
Cherry,Adra,3949,bueno,abono líquido
Kumato,El Ejido,5413,medio,abono orgánico
Corazón de buey,El Ejido,7412,muy bueno,abono foliar
Cherry,Almería,6109,muy bueno,abono orgánico
Raf,Adra,7937,malo,abono granulado
Cherry,El Ejido,6058,muy bueno,NPK
Kumato,Almería,3267,malo,abono foliar
Raf,Adra,3024,muy bueno,abono foliar
Pera,Níjar,9369,muy bueno,abono foliar
Cherry,Adra,8060,bueno,abono orgánico
Raf,Roquetas de Mar,9956,bueno,abono granulado
Raf,Níjar,2204,malo,abono granulado
Pera,Níjar,3849,medio,abono foliar
Pera,Roquetas de Mar,8747,bueno,abono foliar
Cherry,Adra,7659,muy bueno,abono líquido
Cherry,Roquetas de Mar,2502,malo,abono orgánico
Pera,Almería,2298,muy bueno,abono foliar
Corazón de buey,Almería,6732,medio,abono granulado
Raf,Adra,9624,malo,NPK
Cherry,Adra,8989,medio,NPK
Cherry,Níjar,3791,malo,abono orgánico
Raf,Níjar,3440,muy bueno,abono foliar
Corazón de buey,Níjar,8296,muy bueno,abono foliar
Corazón de buey,El Ejido,1970,medio,abono foliar
Raf,Roquetas de Mar,6227,medio,abono líquido
Raf,Níjar,7894,malo,NPK
Cherry,Almería,4371,medio,NPK
Corazón de buey,Almería,8688,medio,abono orgánico
Kumato,Roquetas de Mar,8791,medio,abono líquido
Cherry,Adra,5397,muy bueno,abono foliar
Raf,El Ejido,2086,medio,abono foliar
Corazón de buey,Adra,6618,bueno,abono líquido
Cherry,El Ejido,1804,muy bueno,abono orgánico
Cherry,Roquetas de Mar,5473,malo,abono granulado
Kumato,Roquetas de Mar,4074,malo,abono orgánico
Corazón de buey,Adra,7646,medio,abono líquido
Corazón de buey,El Ejido,1403,bueno,abono líquido
Pera,Roquetas de Mar,1216,medio,abono líquido
Pera,Roquetas de Mar,3927,medio,abono foliar
Cherry,El Ejido,2041,malo,abono granulado
Cherry,Roquetas de Mar,9291,medio,abono foliar
Raf,Adra,8708,medio,abono orgánico
Pera,El Ejido,4493,medio,abono líquido
Cherry,Roquetas de Mar,8508,muy bueno,abono orgánico
Corazón de buey,El Ejido,2360,bueno,NPK
Cherry,El Ejido,7620,bueno,abono orgánico
Cherry,El Ejido,6619,malo,NPK
