tipo,ubicacion,tamano,rendimiento,fertilizante
Raf,Roquetas de Mar,9569,muy bueno,NPK
Cherry,Adra,4204,malo,abono granulado
Kumato,Almeria,8789,bueno,abono liquido
Cherry,Almeria,7227,muy bueno,abono liquido
Pera,El Ejido,1194,muy bueno,abono foliar
Pera,Nijar,9589,bueno,abono foliar
Raf,Adra,7601,malo,abono organico
Pera,Nijar,8307,muy bueno,abono liquido
Cherry,Almeria,2838,medio,abono foliar
Pera,Nijar,3659,medio,abono organico
Pera,Nijar,8239,malo,abono granulado
Corazon de buey,Nijar,3524,bueno,NPK
Corazon de buey,El Ejido,1991,bueno,NPK
Pera,Almeria,5800,medio,abono organico
Raf,Almeria,7581,medio,abono organico
Cherry,Nijar,8317,malo,abono organico
Corazon de buey,El Ejido,9216,malo,abono liquido
Cherry,Nijar,6739,medio,abono foliar
Kumato,Almeria,7643,bueno,abono liquido
Kumato,El Ejido,6691,muy bueno,abono granulado
Corazon de buey,Almeria,4355,muy bueno,abono organico
Corazon de buey,Nijar,6918,bueno,abono organico
Raf,Almeria,4823,bueno,abono organico
Corazon de buey,Roquetas de Mar,6385,muy bueno,abono foliar
Pera,Nijar,5708,malo,abono liquido
Kumato,Roquetas de Mar,6624,muy bueno,abono liquido
Pera,Almeria,5951,medio,abono liquido
Raf,Roquetas de Mar,4319,muy bueno,abono foliar
Kumato,Nijar,7795,bueno,NPK
Kumato,Roquetas de Mar,9996,malo,abono granulado
Pera,Nijar,5109,bueno,abono organico
Raf,Almeria,3316,medio,abono liquido
Cherry,Adra,4296,bueno,abono granulado
Pera,Almeria,2580,medio,abono foliar
Raf,Nijar,1214,muy bueno,NPK
Raf,Almeria,5834,bueno,abono granulado
Kumato,Roquetas de Mar,7714,bueno,abono organico
Pera,El Ejido,7510,malo,abono organico
Corazon de buey,Nijar,8246,malo,abono foliar
Cherry,El Ejido,8078,medio,NPK
Cherry,Nijar,9726,bueno,abono granulado
Kumato,Roquetas de Mar,9402,medio,abono foliar
Kumato,Almeria,3331,bueno,abono liquido
Cherry,Adra,2867,malo,abono liquido
Raf,El Ejido,7436,medio,NPK
Kumato,Adra,2099,muy bueno,abono foliar
Cherry,Nijar,6782,bueno,abono liquido
Pera,Almeria,2051,muy bueno,abono organico
Raf,Almeria,7851,malo,abono organico
Kumato,El Ejido,5867,medio,abono granulado
Raf,Nijar,9911,bueno,abono liquido
Pera,Nijar,8825,bueno,abono granulado
Raf,Nijar,8711,bueno,abono liquido
Pera,Almeria,1185,medio,NPK
Pera,El Ejido,5006,malo,abono foliar
Cherry,Almeria,1815,muy bueno,abono organico
Corazon de buey,Nijar,8783,medio,NPK
Cherry,Adra,1085,bueno,abono granulado
Corazon de buey,Almeria,1725,muy bueno,abono foliar
Raf,El Ejido,5999,medio,abono granulado
Pera,Nijar,7906,muy bueno,abono organico
Pera,El Ejido,8951,bueno,abono liquido
Raf,Adra,9947,bueno,abono foliar
Pera,Almeria,7821,medio,abono foliar
Kumato,Nijar,5571,malo,NPK
Corazon de buey,Almeria,4778,medio,abono organico
Corazon de buey,Roquetas de Mar,5601,muy bueno,abono foliar
Pera,Adra,2472,muy bueno,abono granulado
Pera,Nijar,6300,medio,abono foliar
Raf,Adra,7876,medio,abono foliar
Raf,Roquetas de Mar,2964,medio,abono organico
Pera,El Ejido,6314,malo,abono granulado
Raf,Nijar,1099,medio,abono granulado
Pera,Nijar,9858,muy bueno,abono organico
Cherry,El Ejido,9546,muy bueno,abono foliar
Cherry,Adra,2296,muy bueno,abono granulado
Kumato,El Ejido,5469,malo,NPK
Raf,Roquetas de Mar,3284,muy bueno,NPK
Pera,Adra,3247,medio,abono organico
Cherry,Roquetas de Mar,8990,malo,abono liquido
Raf,Nijar,5652,medio,abono granulado
Raf,Almeria,5451,bueno,abono organico
Raf,Adra,5788,medio,abono foliar
Cherry,Almeria,8188,medio,abono liquido
Corazon de buey,Adra,6477,muy bueno,abono organico
Kumato,Roquetas de Mar,9913,bueno,abono liquido
Pera,El Ejido,2551,muy bueno,abono foliar
Corazon de buey,Roquetas de Mar,1957,bueno,abono granulado
Cherry,Roquetas de Mar,7218,bueno,NPK
Raf,El Ejido,6738,muy bueno,abono organico
Pera,Adra,7649,medio,abono foliar
Corazon de buey,El Ejido,6339,bueno,abono foliar
Raf,Roquetas de Mar,9264,medio,abono organico
Pera,Roquetas de Mar,9270,malo,abono organico
Kumato,Nijar,9287,muy bueno,NPK
Raf,Nijar,8240,muy bueno,abono organico
Corazon de buey,Almeria,8083,malo,NPK
Kumato,Adra,7814,medio,NPK
Kumato,Almeria,4487,malo,abono liquido
Corazon de buey,El Ejido,1476,bueno,NPK
Corazon de buey,Nijar,5185,malo,abono granulado
Raf,Roquetas de Mar,8708,bueno,NPK
Pera,Almeria,7993,muy bueno,NPK
Kumato,Nijar,1160,malo,abono foliar
Cherry,Adra,8713,medio,abono foliar
Pera,Nijar,9421,malo,abono liquido
Pera,El Ejido,4071,medio,abono organico
Cherry,El Ejido,7524,medio,abono granulado
Kumato,El Ejido,7296,bueno,abono foliar
Cherry,Adra,3092,muy bueno,abono organico
Corazon de buey,El Ejido,7889,medio,abono granulado
Raf,El Ejido,2756,medio,NPK
Raf,Roquetas de Mar,9048,muy bueno,NPK
Pera,El Ejido,8803,muy bueno,abono liquido
Corazon de buey,El Ejido,1169,muy bueno,abono granulado
Cherry,Almeria,1126,malo,NPK
Corazon de buey,Roquetas de Mar,9641,malo,abono organico
Cherry,Adra,6745,bueno,NPK
Raf,Nijar,3545,malo,abono liquido
Pera,Roquetas de Mar,8627,muy bueno,abono liquido
Raf,El Ejido,5849,bueno,abono granulado
Cherry,Adra,9504,muy bueno,abono granulado
Corazon de buey,Nijar,3667,muy bueno,abono liquido
Corazon de buey,Roquetas de Mar,2802,medio,abono organico
Raf,Roquetas de Mar,8213,medio,abono liquido
Cherry,Adra,7502,bueno,abono organico
Cherry,El Ejido,1152,bueno,abono organico
Kumato,Nijar,3537,malo,NPK
Kumato,Roquetas de Mar,2518,medio,abono granulado
Pera,Adra,7523,malo,abono granulado
Corazon de buey,Roquetas de Mar,7648,muy bueno,abono foliar
Raf,Nijar,6099,muy bueno,NPK
Raf,Roquetas de Mar,4637,malo,abono granulado
Pera,Nijar,4479,muy bueno,abono organico
Pera,Roquetas de Mar,3083,muy bueno,abono liquido
Pera,Almeria,6824,muy bueno,abono granulado
Kumato,Nijar,8638,muy bueno,abono organico
Cherry,Roquetas de Mar,3994,muy bueno,abono organico
Kumato,El Ejido,7890,bueno,NPK
Cherry,Roquetas de Mar,2519,medio,abono foliar
Corazon de buey,Nijar,5127,malo,abono foliar
Cherry,Roquetas de Mar,4255,bueno,abono foliar
Cherry,Nijar,6320,malo,abono foliar
Raf,El Ejido,1419,bueno,abono liquido
Cherry,Roquetas de Mar,9934,muy bueno,abono liquido
Pera,Almeria,2315,malo,abono organico
Corazon de buey,Almeria,8869,bueno,abono foliar
Pera,Roquetas de Mar,5712,muy bueno,abono granulado
Kumato,Roquetas de Mar,9027,bueno,abono liquido
Pera,El Ejido,5533,bueno,NPK
Kumato,Almeria,3452,medio,abono liquido
Cherry,El Ejido,3385,bueno,abono foliar
Corazon de buey,Adra,8863,malo,abono liquido
Pera,Adra,4236,muy bueno,abono foliar
Raf,El Ejido,8581,malo,abono foliar
Pera,Almeria,8876,bueno,NPK
Kumato,Almeria,6123,malo,abono organico
Cherry,Roquetas de Mar,8325,medio,abono foliar
Pera,Adra,2422,bueno,abono organico
Cherry,Roquetas de Mar,5380,muy bueno,abono granulado
Kumato,El Ejido,6459,muy bueno,NPK
Pera,Almeria,8741,bueno,abono granulado
Kumato,Nijar,9761,malo,abono organico
Kumato,El Ejido,4048,bueno,abono organico
Cherry,El Ejido,7527,malo,abono granulado
Kumato,El Ejido,2742,medio,NPK
Raf,Roquetas de Mar,3734,muy bueno,abono granulado
Corazon de buey,Almeria,5588,medio,abono granulado
Raf,Almeria,6971,muy bueno,abono foliar
Cherry,Nijar,3933,bueno,abono granulado
Corazon de buey,Adra,6696,medio,abono organico
Corazon de buey,Adra,4506,malo,abono granulado
Pera,El Ejido,6873,medio,abono liquido
Cherry,Nijar,6000,medio,abono organico
Cherry,Almeria,1631,malo,abono organico
Raf,Adra,1636,malo,abono organico
Kumato,Almeria,7677,bueno,abono organico
Kumato,Roquetas de Mar,4062,bueno,abono granulado
Cherry,El Ejido,9368,bueno,abono organico
Cherry,Almeria,1918,malo,abono organico
Corazon de buey,El Ejido,9008,medio,NPK
Raf,Adra,8178,malo,abono foliar
Corazon de buey,El Ejido,3590,muy bueno,abono liquido
Corazon de buey,Adra,1099,bueno,abono granulado
Kumato,Roquetas de Mar,8592,muy bueno,abono foliar
Raf,Almeria,9141,malo,abono granulado
Corazon de buey,Roquetas de Mar,8734,bueno,abono foliar
Pera,Adra,3662,medio,abono granulado
Cherry,Almeria,5051,malo,abono granulado
Raf,Adra,6994,bueno,abono foliar
Cherry,El Ejido,2136,muy bueno,NPK
Kumato,Nijar,2327,medio,abono liquido
Corazon de buey,Roquetas de Mar,1869,bueno,abono foliar
Raf,Almeria,7349,bueno,NPK
Pera,El Ejido,7468,malo,abono organico
Pera,Nijar,7740,malo,abono granulado
Raf,Almeria,2720,malo,abono liquido
Raf,Almeria,9872,medio,NPK
Corazon de buey,Almeria,9420,medio,abono liquido
Kumato,El Ejido,7276,muy bueno,abono granulado
Pera,Almeria,2020,bueno,abono organico
Raf,Adra,3926,muy bueno,abono organico
Raf,Nijar,2415,muy bueno,abono organico
Cherry,El Ejido,6255,medio,abono foliar
Cherry,Nijar,9516,bueno,abono granulado
Pera,Adra,9446,medio,abono granulado
Cherry,El Ejido,6551,malo,abono foliar
Raf,Nijar,2695,bueno,abono foliar
Kumato,Almeria,7570,medio,NPK
Corazon de buey,El Ejido,2462,bueno,abono organico
Corazon de buey,Adra,4192,bueno,abono granulado
Corazon de buey,Adra,9464,medio,abono organico
Raf,El Ejido,6628,bueno,abono liquido
Pera,Roquetas de Mar,4576,muy bueno,NPK
Raf,Nijar,5137,muy bueno,abono granulado
Cherry,Roquetas de Mar,8162,bueno,abono organico
Raf,Adra,9565,malo,abono foliar
Pera,Nijar,4347,muy bueno,abono granulado
Kumato,Nijar,4923,malo,abono granulado
Kumato,Roquetas de Mar,5425,medio,abono liquido
Pera,Roquetas de Mar,1196,muy bueno,abono liquido
Raf,Roquetas de Mar,7591,medio,abono liquido
Cherry,El Ejido,1760,bueno,abono liquido
Kumato,Adra,1743,bueno,abono organico
Cherry,El Ejido,6404,medio,abono organico
Corazon de buey,Nijar,2568,bueno,NPK
Cherry,Almeria,5465,malo,NPK
Kumato,Almeria,8449,malo,NPK
Cherry,Roquetas de Mar,9287,medio,NPK
Pera,Roquetas de Mar,2950,muy bueno,abono granulado
Cherry,Roquetas de Mar,4991,medio,abono foliar
Raf,Nijar,4911,medio,abono liquido
Corazon de buey,Adra,3954,medio,abono foliar
Raf,Nijar,5551,muy bueno,abono organico
Raf,Adra,4758,malo,abono liquido
Raf,Nijar,4180,bueno,abono foliar
Raf,Roquetas de Mar,8155,malo,NPK
Cherry,Almeria,3851,bueno,abono granulado
Pera,El Ejido,9697,bueno,abono organico
Cherry,Roquetas de Mar,6751,malo,abono liquido
Cherry,Roquetas de Mar,3572,muy bueno,abono liquido
Corazon de buey,El Ejido,4586,medio,abono organico
Cherry,Nijar,9370,muy bueno,abono liquido
Kumato,Adra,1671,muy bueno,abono granulado
Cherry,Adra,7372,bueno,abono organico
Corazon de buey,Adra,5745,malo,abono liquido
Cherry,Adra,7912,medio,abono liquido
Kumato,El Ejido,4630,malo,abono organico
Kumato,Almeria,9401,medio,abono organico
Raf,Roquetas de Mar,3212,muy bueno,abono liquido
Pera,El Ejido,3814,muy bueno,abono foliar
Kumato,Almeria,5719,malo,abono liquido
Kumato,El Ejido,4555,bueno,abono organico
Raf,Almeria,7152,muy bueno,NPK
Pera,Almeria,1636,malo,abono liquido
Pera,Nijar,3594,muy bueno,abono organico
Corazon de buey,Nijar,6821,malo,abono liquido
Corazon de buey,Nijar,5461,medio,abono organico
Cherry,El Ejido,5622,bueno,abono granulado
Pera,El Ejido,6203,malo,NPK
Pera,Roquetas de Mar,1243,muy bueno,NPK
Raf,Almeria,8562,muy bueno,NPK
Pera,El Ejido,8706,muy bueno,abono liquido
Pera,Roquetas de Mar,7740,muy bueno,abono foliar
Corazon de buey,Almeria,6171,bueno,abono foliar
Cherry,Almeria,8264,muy bueno,abono granulado
Kumato,Roquetas de Mar,4353,muy bueno,abono foliar
Raf,El Ejido,9714,malo,abono liquido
Pera,Nijar,4394,bueno,abono foliar
Corazon de buey,El Ejido,1789,medio,abono liquido
Cherry,Roquetas de Mar,2668,malo,abono organico
Raf,Adra,7076,bueno,NPK
Raf,Adra,5182,muy bueno,abono organico
Raf,Almeria,2894,malo,abono liquido
Kumato,Almeria,5553,muy bueno,abono granulado
Cherry,Nijar,6765,malo,abono granulado
Raf,Nijar,4498,malo,abono organico
Raf,Almeria,7086,muy bueno,abono foliar
Corazon de buey,Adra,3729,bueno,NPK
Pera,Adra,1826,bueno,abono liquido
Kumato,Almeria,8071,muy bueno,abono granulado
Raf,Almeria,6431,medio,abono organico
Corazon de buey,Adra,2302,bueno,abono organico
Corazon de buey,Roquetas de Mar,1193,malo,abono organico
Kumato,Adra,7790,muy bueno,abono organico
Corazon de buey,Nijar,8477,malo,NPK
Pera,Almeria,2185,medio,abono liquido
Kumato,Nijar,8004,muy bueno,abono foliar
Kumato,Adra,2660,malo,abono liquido
Cherry,El Ejido,7432,muy bueno,abono foliar
Pera,Nijar,6009,muy bueno,NPK
Pera,Adra,9043,muy bueno,abono granulado
Raf,Nijar,1132,malo,abono foliar
Pera,Nijar,6363,muy bueno,abono foliar
Kumato,Adra,6155,muy bueno,abono granulado
Pera,Nijar,9524,malo,abono granulado
Kumato,Nijar,1612,muy bueno,abono foliar
Raf,Almeria,5410,muy bueno,abono foliar
Corazon de buey,Almeria,3319,malo,abono granulado
Kumato,El Ejido,2141,medio,abono liquido
Corazon de buey,Adra,2635,malo,abono foliar
Corazon de buey,Almeria,4359,malo,NPK
Kumato,Nijar,7039,malo,abono granulado
Pera,Roquetas de Mar,4595,medio,abono liquido
Corazon de buey,Nijar,4206,bueno,abono liquido
Kumato,Almeria,5276,medio,abono organico
Kumato,Roquetas de Mar,6929,bueno,abono granulado
Kumato,Almeria,3618,muy bueno,abono foliar
Corazon de buey,Adra,4907,bueno,abono foliar
Kumato,El Ejido,7815,muy bueno,abono granulado
Pera,Adra,4510,muy bueno,abono foliar
Cherry,El Ejido,4071,muy bueno,NPK
Kumato,Adra,1869,medio,abono granulado
Corazon de buey,Nijar,4924,bueno,abono foliar
Pera,El Ejido,9812,medio,abono liquido
Raf,Almeria,5808,medio,abono organico
Corazon de buey,Nijar,1154,malo,NPK
Kumato,Almeria,7711,muy bueno,abono organico
Kumato,Roquetas de Mar,9088,bueno,abono granulado
Corazon de buey,Adra,2870,malo,abono organico
Pera,Almeria,4393,muy bueno,abono liquido
Kumato,Nijar,3397,medio,abono organico
Raf,Roquetas de Mar,9795,bueno,abono liquido
Kumato,El Ejido,3270,malo,abono liquido
Raf,Almeria,9751,muy bueno,abono granulado
Corazon de buey,Almeria,4641,muy bueno,abono organico
Kumato,Roquetas de Mar,1415,muy bueno,abono foliar
Raf,Adra,8987,bueno,abono foliar
Corazon de buey,Adra,7557,bueno,abono foliar
Corazon de buey,Almeria,3759,muy bueno,abono granulado
Raf,Nijar,7917,malo,abono organico
Raf,Roquetas de Mar,8363,muy bueno,abono foliar
Kumato,Adra,6188,muy bueno,abono liquido
Pera,Nijar,1039,malo,NPK
Raf,Roquetas de Mar,7623,medio,NPK
Raf,El Ejido,9417,medio,abono granulado
Kumato,Adra,7452,bueno,abono organico
Corazon de buey,Nijar,5139,bueno,NPK
Corazon de buey,Almeria,8245,malo,NPK
Corazon de buey,Adra,4924,malo,abono liquido
Raf,Nijar,3857,medio,abono granulado
Pera,Adra,6699,medio,abono organico
Corazon de buey,El Ejido,7822,medio,abono granulado
Raf,Nijar,5309,muy bueno,abono foliar
Pera,Almeria,8820,malo,abono organico
Corazon de buey,Roquetas de Mar,7910,malo,abono organico
Kumato,Nijar,7197,malo,abono organico
Cherry,Almeria,1585,medio,NPK
Cherry,Roquetas de Mar,4074,malo,abono organico
Raf,Nijar,3967,malo,abono foliar
Raf,Nijar,9288,muy bueno,NPK
Corazon de buey,Almeria,2366,malo,abono granulado
Cherry,Adra,9991,muy bueno,abono granulado
Corazon de buey,Roquetas de Mar,6199,bueno,NPK
Pera,El Ejido,1436,medio,NPK
Raf,El Ejido,4582,medio,NPK
Cherry,Almeria,7385,bueno,abono granulado
Corazon de buey,El Ejido,9592,bueno,abono granulado
Corazon de buey,Roquetas de Mar,7923,muy bueno,abono granulado
Kumato,Almeria,6827,bueno,abono granulado
Cherry,El Ejido,9296,bueno,abono liquido
Kumato,Almeria,8085,malo,abono liquido
Cherry,Roquetas de Mar,6453,medio,abono foliar
Kumato,Almeria,4950,medio,abono organico
Kumato,Nijar,9900,malo,abono liquido
Kumato,Adra,9381,medio,NPK
Corazon de buey,Almeria,7290,medio,NPK
Raf,Nijar,5414,malo,NPK
Corazon de buey,Roquetas de Mar,6636,medio,abono foliar
Kumato,Nijar,4125,muy bueno,abono granulado
Corazon de buey,Nijar,1281,bueno,abono organico
Kumato,Adra,1601,muy bueno,abono granulado
Kumato,Roquetas de Mar,1279,malo,abono organico
Kumato,Adra,4834,bueno,abono foliar
Raf,Nijar,8695,bueno,abono organico
Raf,Almeria,8838,bueno,NPK
Kumato,Adra,1021,bueno,abono organico
Raf,El Ejido,9393,muy bueno,NPK
Pera,Adra,4332,bueno,NPK
Pera,Adra,4331,medio,abono foliar
Pera,El Ejido,3455,muy bueno,abono liquido
Pera,Roquetas de Mar,2720,bueno,abono foliar
Kumato,Roquetas de Mar,3311,malo,abono granulado
Kumato,Roquetas de Mar,5915,muy bueno,NPK
Cherry,Almeria,6880,medio,abono granulado
Kumato,Nijar,4143,bueno,abono liquido
Kumato,Roquetas de Mar,5102,bueno,abono liquido
Cherry,Adra,6543,malo,NPK
Corazon de buey,El Ejido,2185,muy bueno,abono organico
Raf,Almeria,4376,medio,NPK
Cherry,Almeria,4080,malo,abono liquido
Corazon de buey,Roquetas de Mar,6996,medio,abono foliar
Kumato,Adra,9354,bueno,abono liquido
Pera,El Ejido,1910,malo,abono liquido
Raf,Roquetas de Mar,9918,medio,abono granulado
Raf,Adra,9150,malo,abono foliar
Pera,Adra,5463,malo,abono liquido
Corazon de buey,Roquetas de Mar,4696,medio,abono organico
Raf,El Ejido,2365,medio,abono organico
Pera,Almeria,6087,medio,abono liquido
Kumato,Almeria,9300,bueno,abono organico
Kumato,Adra,3460,bueno,abono granulado
Kumato,El Ejido,7830,muy bueno,abono granulado
Corazon de buey,Nijar,1746,medio,NPK
Raf,El Ejido,1370,bueno,abono foliar
Kumato,Adra,2627,bueno,abono foliar
Cherry,Almeria,7357,malo,NPK
Cherry,Roquetas de Mar,3069,muy bueno,NPK
Cherry,El Ejido,4031,medio,abono liquido
Kumato,Adra,5905,medio,abono granulado
Kumato,Nijar,7837,medio,NPK
Corazon de buey,Almeria,1433,malo,abono organico
Kumato,Almeria,6631,muy bueno,abono granulado
Cherry,Roquetas de Mar,3885,muy bueno,abono organico
Raf,Nijar,1439,medio,abono organico
Kumato,Almeria,2844,malo,abono foliar
Kumato,Adra,1981,muy bueno,NPK
Kumato,Adra,5685,malo,NPK
Raf,El Ejido,1192,medio,abono liquido
Raf,El Ejido,3723,malo,abono organico
Kumato,El Ejido,5979,muy bueno,NPK
Raf,Roquetas de Mar,4688,bueno,NPK
Pera,El Ejido,7729,muy bueno,abono organico
Cherry,Roquetas de Mar,3201,malo,abono granulado
Cherry,Almeria,4438,malo,abono granulado
Cherry,El Ejido,3429,medio,abono granulado
Corazon de buey,Nijar,5515,malo,abono granulado
Raf,El Ejido,4483,medio,abono liquido
Cherry,Roquetas de Mar,2564,malo,abono liquido
Pera,Almeria,5930,muy bueno,abono foliar
Pera,Roquetas de Mar,4623,malo,abono liquido
Raf,Roquetas de Mar,7764,malo,abono organico
Kumato,Roquetas de Mar,8421,bueno,NPK
Pera,Adra,3405,bueno,abono liquido
Pera,Adra,5940,malo,NPK
Corazon de buey,El Ejido,5800,muy bueno,abono liquido
Raf,Nijar,1160,medio,NPK
Raf,Nijar,3442,bueno,abono granulado
Pera,Almeria,9650,medio,abono organico
Pera,El Ejido,3006,medio,abono liquido
Cherry,Nijar,3780,medio,abono foliar
Pera,Roquetas de Mar,4660,medio,abono granulado
Corazon de buey,Nijar,7316,bueno,abono organico
Corazon de buey,Adra,4887,bueno,abono liquido
Pera,Adra,1764,malo,NPK
Pera,Nijar,1004,medio,abono foliar
Corazon de buey,Almeria,8892,bueno,abono liquido
Kumato,Roquetas de Mar,7365,bueno,abono foliar
Corazon de buey,Adra,8717,malo,NPK
Raf,Nijar,7003,medio,abono granulado
Pera,El Ejido,5557,medio,abono organico
Kumato,Almeria,7095,medio,abono organico
Cherry,Adra,1116,muy bueno,abono granulado
Cherry,Nijar,1927,muy bueno,abono granulado
Cherry,Roquetas de Mar,6662,malo,abono foliar
Cherry,Adra,7185,muy bueno,abono foliar
Corazon de buey,Adra,4130,muy bueno,abono foliar
Cherry,Almeria,1995,medio,abono foliar
Pera,Almeria,6964,muy bueno,NPK
Pera,El Ejido,7505,muy bueno,abono organico
Pera,Almeria,8104,bueno,abono granulado
Kumato,Nijar,7152,bueno,abono granulado
Pera,Almeria,4237,bueno,abono granulado
Cherry,Nijar,2019,malo,NPK
Kumato,El Ejido,9017,bueno,abono granulado
Kumato,Almeria,5497,malo,abono granulado
Pera,El Ejido,4533,medio,abono foliar
Cherry,Nijar,8226,medio,NPK
Raf,Nijar,7794,malo,abono liquido
Raf,El Ejido,4798,medio,abono liquido
Corazon de buey,Nijar,6084,bueno,abono liquido
Kumato,Almeria,5895,bueno,abono organico
Raf,Almeria,8651,bueno,abono granulado
Corazon de buey,Roquetas de Mar,7942,bueno,abono granulado
Raf,Almeria,7901,malo,abono liquido
Corazon de buey,Roquetas de Mar,3630,medio,abono foliar
Raf,Nijar,9110,medio,NPK
Cherry,Roquetas de Mar,6630,malo,NPK
Raf,Nijar,7326,malo,abono liquido
Pera,Roquetas de Mar,2587,muy bueno,NPK
Corazon de buey,Almeria,1924,muy bueno,abono organico
Cherry,El Ejido,1961,bueno,NPK
Raf,Adra,7244,muy bueno,abono organico
Corazon de buey,Almeria,8683,muy bueno,abono foliar
Raf,Roquetas de Mar,7474,muy bueno,NPK
Cherry,Almeria,5602,muy bueno,abono foliar
Pera,Roquetas de Mar,5544,malo,abono foliar
Pera,Nijar,5879,malo,NPK
Pera,Almeria,8500,medio,abono liquido
Kumato,Adra,5637,medio,abono organico
Corazon de buey,El Ejido,4424,muy bueno,abono granulado
Cherry,Roquetas de Mar,6303,malo,NPK
Kumato,Adra,8640,bueno,abono liquido
Raf,Nijar,5040,muy bueno,abono liquido
Corazon de buey,Nijar,6492,bueno,abono granulado
Kumato,Adra,5576,medio,abono organico
Raf,Adra,3271,malo,abono organico
Corazon de buey,Adra,2217,malo,abono foliar
Cherry,Adra,5532,malo,abono granulado
Kumato,Almeria,6131,muy bueno,abono organico
Raf,Adra,5356,muy bueno,abono liquido
Cherry,Nijar,2104,malo,abono organico
Kumato,Adra,3326,malo,abono foliar
Kumato,Roquetas de Mar,8824,medio,abono granulado
Corazon de buey,Roquetas de Mar,9497,medio,abono organico
Raf,Adra,7827,medio,abono foliar
Kumato,El Ejido,7407,medio,abono organico
Kumato,Adra,8428,bueno,abono organico
Raf,El Ejido,8620,medio,abono liquido
Cherry,Almeria,8910,bueno,abono liquido
Kumato,El Ejido,7479,malo,abono organico
Kumato,El Ejido,5736,malo,abono organico
Kumato,Adra,3908,bueno,NPK
Cherry,El Ejido,9030,bueno,NPK
Raf,Nijar,5944,bueno,abono organico
Pera,Almeria,5092,muy bueno,NPK
Corazon de buey,Roquetas de Mar,2799,medio,abono liquido
Pera,Adra,3173,malo,abono granulado
Raf,Nijar,9053,malo,abono organico
Raf,El Ejido,7247,muy bueno,NPK
Raf,Roquetas de Mar,2379,malo,abono organico
Kumato,Almeria,4508,muy bueno,abono liquido
Kumato,El Ejido,2024,medio,abono foliar
Pera,Almeria,9713,muy bueno,abono granulado
Pera,Adra,7862,muy bueno,abono organico
Raf,Roquetas de Mar,3155,muy bueno,abono foliar
Pera,Nijar,1081,malo,NPK
Raf,Adra,8357,medio,NPK
Cherry,Adra,4418,malo,abono foliar
Cherry,Adra,5371,bueno,NPK
Kumato,El Ejido,9149,malo,abono organico
Raf,Nijar,6093,muy bueno,NPK
Kumato,El Ejido,9606,medio,abono liquido
Kumato,Adra,2941,muy bueno,abono foliar
Raf,El Ejido,6598,malo,abono liquido
Cherry,Nijar,9299,malo,NPK
Raf,Nijar,2630,medio,abono liquido
Raf,El Ejido,3145,bueno,abono organico
Pera,El Ejido,2595,bueno,abono granulado
Raf,Nijar,6428,bueno,abono organico
Pera,Roquetas de Mar,2073,medio,abono granulado
Raf,Adra,8104,medio,abono granulado
Raf,El Ejido,9933,medio,abono granulado
Raf,Almeria,6190,muy bueno,abono foliar
Pera,Almeria,3033,malo,abono liquido
Kumato,Nijar,2872,medio,abono liquido
Corazon de buey,Almeria,9613,medio,abono foliar
Corazon de buey,Almeria,3544,medio,abono foliar
Raf,Adra,6862,medio,abono foliar
Pera,Nijar,7942,malo,abono granulado
Corazon de buey,El Ejido,5888,malo,abono granulado
Corazon de buey,Adra,8824,malo,abono granulado
Kumato,El Ejido,5934,muy bueno,abono liquido
Raf,Nijar,6206,medio,abono liquido
Raf,Almeria,1900,bueno,abono organico
Corazon de buey,Adra,1057,bueno,abono liquido
Pera,Nijar,7565,bueno,abono organico
Cherry,Adra,2437,muy bueno,abono granulado
Cherry,Roquetas de Mar,2840,malo,abono organico
Corazon de buey,Adra,5603,malo,abono granulado
Corazon de buey,El Ejido,2329,muy bueno,abono granulado
Corazon de buey,El Ejido,1304,malo,abono liquido
Cherry,Adra,6857,malo,abono foliar
Corazon de buey,El Ejido,2600,muy bueno,abono granulado
Pera,Adra,3515,bueno,abono foliar
Cherry,Nijar,9936,malo,abono liquido
Cherry,Almeria,3381,bueno,abono organico
Kumato,Nijar,5558,bueno,abono foliar
Pera,El Ejido,6722,muy bueno,NPK
Kumato,Nijar,6841,muy bueno,abono liquido
Cherry,El Ejido,4444,medio,abono granulado
Cherry,Roquetas de Mar,6704,medio,abono granulado
Raf,Almeria,9134,bueno,abono organico
Corazon de buey,Nijar,1194,malo,abono organico
Corazon de buey,El Ejido,9264,muy bueno,abono organico
Kumato,Adra,2291,muy bueno,abono liquido
Corazon de buey,El Ejido,1062,bueno,abono organico
Raf,El Ejido,3710,muy bueno,NPK
Cherry,Roquetas de Mar,8629,malo,NPK
Cherry,El Ejido,1700,muy bueno,abono liquido
Corazon de buey,El Ejido,9173,malo,abono foliar
Raf,Adra,5058,bueno,abono granulado
Pera,Nijar,6793,bueno,NPK
Cherry,Roquetas de Mar,8208,medio,abono liquido
Cherry,Almeria,5939,malo,abono liquido
Cherry,Nijar,5335,bueno,abono organico
Kumato,El Ejido,9479,bueno,abono granulado
Kumato,Roquetas de Mar,7956,muy bueno,abono liquido
Kumato,Roquetas de Mar,1416,muy bueno,abono granulado
Corazon de buey,Adra,9508,muy bueno,abono liquido
Corazon de buey,Adra,4232,medio,NPK
Raf,Roquetas de Mar,3099,bueno,abono granulado
Cherry,Roquetas de Mar,6645,malo,abono granulado
Kumato,El Ejido,8853,medio,NPK
